creator_id,niche,platform,week_number,week_date,follower_count,weekly_follower_change,engagement_rate,save_rate,watch_time_pct,comment_sentiment_score,share_to_view_ratio,new_viewer_ratio,unsubscribe_rate,post_frequency_per_week,days_since_community_post,health_score,risk_level,algorithm_penalty_active
CRE0004,Technology & Software,Instagram,10,2025-05-29,270532,-1755,0.038,0.0073,0.405,0.645,0.0049,0.329,0.0026,3.5,3,60.3,Watch,False
CRE0004,Technology & Software,Instagram,11,2025-06-05,269552,-2735,0.0355,0.0081,0.402,0.725,0.0028,0.54,0.0069,2.8,14,61.5,Watch,False
CRE0004,Technology & Software,Instagram,12,2025-06-12,271274,-1013,0.0311,0.0083,0.485,0.706,0.0029,0.532,0.0062,4.2,6,68.9,Watch,False
CRE0004,Technology & Software,Instagram,13,2025-06-19,276606,4319,0.0386,0.008,0.484,0.671,0.0027,0.383,0.0017,2.2,3,65.0,Watch,False
CRE0004,Technology & Software,Instagram,14,2025-06-26,274154,1867,0.0334,0.0051,0.43,0.664,0.0024,0.324,0.0058,3.5,21,57.7,Watch,False
CRE0004,Technology & Software,Instagram,15,2025-07-03,273482,1195,0.0371,0.0056,0.408,0.652,0.0039,0.521,0.0016,3.3,6,65.7,Watch,False
CRE0004,Technology & Software,Instagram,16,2025-07-10,267858,-4429,0.0315,0.0055,0.422,0.495,0.0017,0.323,0.0072,3.6,10,52.9,Alert,False
CRE0004,Technology & Software,Instagram,17,2025-07-17,273954,1667,0.0375,0.0075,0.277,0.737,0.0024,0.492,0.0078,5.0,19,58.6,Watch,False
CRE0004,Technology & Software,Instagram,18,2025-07-24,273760,1473,0.036,0.0079,0.366,0.709,0.0033,0.251,0.0058,3.3,13,54.0,Alert,False
CRE0004,Technology & Software,Instagram,19,2025-07-31,279883,7596,0.0372,0.008,0.337,0.777,0.0026,0.527,0.0057,2.4,20,59.7,Watch,False
CRE0004,Technology & Software,Instagram,20,2025-08-07,270490,-1797,0.0375,0.0103,0.383,0.514,0.0041,0.429,0.006,4.1,21,58.6,Watch,False
CRE0004,Technology & Software,Instagram,21,2025-08-14,279721,7434,0.0366,0.0096,0.363,0.503,0.0039,0.546,0.0076,4.6,16,58.6,Watch,False
CRE0004,Technology & Software,Instagram,22,2025-08-21,273653,1366,0.0307,0.0031,0.452,0.684,0.0042,0.334,0.0045,2.4,19,57.8,Watch,False
CRE0004,Technology & Software,Instagram,23,2025-08-28,271572,-715,0.0375,0.009,0.498,0.713,0.0029,0.326,0.0032,4.6,6,68.5,Watch,False
CRE0004,Technology & Software,Instagram,24,2025-09-04,276373,4086,0.0376,0.0101,0.473,0.833,0.0046,0.257,0.0031,3.2,16,65.4,Watch,False
CRE0004,Technology & Software,Instagram,25,2025-09-11,277025,4738,0.033,0.009,0.335,0.822,0.0041,0.518,0.005,2.7,9,62.2,Watch,False
CRE0004,Technology & Software,Instagram,26,2025-09-18,269403,-2884,0.0318,0.0034,0.344,0.693,0.0021,0.341,0.008,4.5,3,53.7,Alert,False
CRE0004,Technology & Software,Instagram,27,2025-09-25,278987,6700,0.0389,0.0061,0.397,0.654,0.0022,0.287,0.0074,3.6,5,53.8,Alert,False
CRE0004,Technology & Software,Instagram,28,2025-10-02,270074,-2213,0.0369,0.0082,0.303,0.676,0.0049,0.485,0.0066,3.3,13,56.5,Watch,False
CRE0004,Technology & Software,Instagram,29,2025-10-09,272863,576,0.0372,0.0062,0.459,0.659,0.0054,0.303,0.0021,3.7,2,63.0,Watch,False
CRE0004,Technology & Software,Instagram,30,2025-10-16,271950,-337,0.0386,0.0063,0.352,0.666,0.0055,0.349,0.001,5.6,4,62.9,Watch,False
CRE0004,Technology & Software,Instagram,31,2025-10-23,273175,888,0.0324,0.0074,0.507,0.762,0.0041,0.469,0.0023,3.9,0,72.8,Safe,False
CRE0004,Technology & Software,Instagram,32,2025-10-30,273625,1338,0.0305,0.0063,0.511,0.73,0.0024,0.55,0.005,2.5,11,67.1,Watch,False
CRE0004,Technology & Software,Instagram,33,2025-11-06,273291,1004,0.0365,0.005,0.435,0.758,0.0019,0.457,0.0061,2.1,4,60.7,Watch,False
CRE0004,Technology & Software,Instagram,34,2025-11-13,268283,-4004,0.0384,0.0061,0.38,0.575,0.0024,0.262,0.0037,2.0,16,51.1,Alert,False
CRE0004,Technology & Software,Instagram,35,2025-11-20,270906,-1381,0.0351,0.0055,0.484,0.63,0.0018,0.476,0.0037,5.9,11,69.6,Watch,False
CRE0004,Technology & Software,Instagram,36,2025-11-27,272325,38,0.0388,0.0114,0.443,0.758,0.0026,0.284,0.0057,5.4,18,64.7,Watch,False
CRE0004,Technology & Software,Instagram,37,2025-12-04,272884,597,0.0313,0.0042,0.437,0.762,0.0046,0.493,0.0025,4.1,21,69.3,Watch,False
CRE0004,Technology & Software,Instagram,38,2025-12-11,272540,253,0.0314,0.0076,0.37,0.912,0.0032,0.286,0.0079,3.7,10,57.9,Watch,False
CRE0004,Technology & Software,Instagram,39,2025-12-18,266543,-5744,0.0229,0.006,0.287,0.647,0.0013,0.335,0.013,3.7,15,47.1,Alert,True
CRE0004,Technology & Software,Instagram,40,2025-12-25,271785,-502,0.0189,0.0022,0.247,0.581,0.0022,0.385,0.0163,3.6,26,43.6,Alert,True
CRE0004,Technology & Software,Instagram,41,2026-01-01,258593,-13694,0.0234,0.0053,0.253,0.565,0.0026,0.239,0.0149,3.0,23,39.2,Critical,True
CRE0004,Technology & Software,Instagram,42,2026-01-08,263485,-8802,0.0218,0.0045,0.332,0.533,0.0011,0.197,0.0168,3.4,29,41.8,Alert,True
CRE0004,Technology & Software,Instagram,43,2026-01-15,266389,-5898,0.0193,0.0024,0.313,0.38,0.0011,0.315,0.0044,4.0,14,47.3,Alert,True
CRE0004,Technology & Software,Instagram,44,2026-01-22,266593,-5694,0.0237,0.005,0.289,0.498,0.0018,0.248,0.0192,3.1,5,40.1,Alert,True
CRE0004,Technology & Software,Instagram,45,2026-01-29,266805,-5482,0.0191,0.0038,0.22,0.392,0.0022,0.315,0.0195,3.0,9,35.8,Critical,True
CRE0004,Technology & Software,Instagram,46,2026-02-05,268937,-3350,0.022,0.0053,0.488,0.596,0.0018,0.249,0.0145,2.5,27,50.9,Alert,True
CRE0004,Technology & Software,Instagram,47,2026-02-12,271115,-1172,0.0233,0.0065,0.337,0.595,0.0034,0.304,0.0166,3.3,8,47.1,Alert,True
CRE0004,Technology & Software,Instagram,48,2026-02-19,278692,6405,0.0336,0.0072,0.493,0.851,0.0025,0.474,0.0032,4.3,14,74.2,Safe,False
CRE0004,Technology & Software,Instagram,49,2026-02-26,275769,3482,0.0341,0.0063,0.358,0.612,0.0036,0.381,0.0018,2.3,1,56.9,Watch,False
CRE0004,Technology & Software,Instagram,50,2026-03-05,274516,2229,0.04,0.0051,0.394,0.602,0.0034,0.264,0.0011,3.3,2,57.2,Watch,False
CRE0004,Technology & Software,Instagram,51,2026-03-12,273361,1074,0.0369,0.006,0.446,0.801,0.0034,0.446,0.0022,5.1,8,71.9,Safe,False
CRE0004,Technology & Software,Instagram,52,2026-03-19,276059,3772,0.0365,0.0038,0.474,0.727,0.0042,0.433,0.0023,3.5,2,67.5,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,1,2025-03-27,69953,1292,0.0181,0.0022,0.341,0.733,0.0012,0.419,0.0017,5.2,7,63.5,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,2,2025-04-03,68686,25,0.0168,0.0035,0.633,0.729,0.0019,0.375,0.0042,3.8,6,65.6,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,3,2025-04-10,68875,214,0.0167,0.0018,0.389,0.507,0.0024,0.401,0.0058,1.7,11,49.9,Alert,False
CRE0005,Home Decor & Interior Design,LinkedIn,4,2025-04-17,68500,-161,0.0184,0.0055,0.452,0.718,0.0019,0.357,0.0035,4.3,11,65.0,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,5,2025-04-24,69227,566,0.016,0.0042,0.418,0.565,0.002,0.481,0.0076,2.6,9,55.9,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,6,2025-05-01,69038,377,0.019,0.0031,0.218,0.914,0.002,0.516,0.002,4.6,18,62.6,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,7,2025-05-08,67591,-1070,0.0176,0.0029,0.41,0.855,0.0012,0.408,0.0015,1.9,14,63.3,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,8,2025-05-15,69687,1026,0.0171,0.0048,0.37,0.698,0.0011,0.502,0.0027,4.3,18,65.3,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,9,2025-05-22,69528,867,0.0174,0.0035,0.302,0.772,0.0011,0.535,0.0073,5.5,13,59.6,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,10,2025-05-29,69001,340,0.0171,0.0046,0.415,0.761,0.0018,0.487,0.0031,3.5,20,66.3,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,11,2025-06-05,68443,-218,0.0193,0.0047,0.478,0.764,0.002,0.5,0.0045,5.6,0,71.6,Safe,False
CRE0005,Home Decor & Interior Design,LinkedIn,12,2025-06-12,71067,2406,0.0195,0.0041,0.417,0.745,0.0012,0.511,0.0045,4.8,9,67.5,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,13,2025-06-19,69274,613,0.0176,0.0026,0.44,0.746,0.0026,0.363,0.0068,5.3,12,62.1,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,14,2025-06-26,69168,507,0.0203,0.002,0.503,0.797,0.0024,0.308,0.0032,5.3,1,67.8,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,15,2025-07-03,68775,114,0.016,0.0029,0.401,0.826,0.0022,0.36,0.0079,3.0,12,56.6,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,16,2025-07-10,67785,-876,0.017,0.003,0.372,0.705,0.0012,0.436,0.0079,4.6,6,58.3,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,17,2025-07-17,68269,-392,0.0195,0.0052,0.395,0.758,0.0024,0.511,0.0028,2.0,12,63.2,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,18,2025-07-24,69916,1255,0.0179,0.0047,0.497,0.634,0.0015,0.389,0.0032,3.3,7,64.5,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,19,2025-07-31,69349,688,0.0177,0.003,0.369,0.788,0.001,0.377,0.0068,3.6,12,57.1,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,20,2025-08-07,68234,-427,0.0209,0.0033,0.372,0.632,0.0014,0.343,0.0024,4.2,5,58.9,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,21,2025-08-14,68649,-12,0.0183,0.003,0.398,0.773,0.0019,0.55,0.0052,2.8,14,62.0,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,22,2025-08-21,68827,166,0.0196,0.0028,0.403,0.723,0.0011,0.266,0.0043,3.9,13,57.2,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,23,2025-08-28,70130,1469,0.0182,0.0046,0.46,0.739,0.0023,0.35,0.0024,5.7,3,67.7,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,24,2025-09-04,67991,-670,0.0192,0.0033,0.463,0.662,0.002,0.523,0.0014,4.6,3,70.5,Safe,False
CRE0005,Home Decor & Interior Design,LinkedIn,25,2025-09-11,70025,1364,0.0184,0.003,0.386,0.887,0.0018,0.252,0.0047,5.8,14,61.1,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,26,2025-09-18,69482,821,0.0199,0.0021,0.39,0.842,0.0014,0.301,0.003,3.9,13,61.0,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,27,2025-09-25,67879,-782,0.0178,0.0023,0.488,0.801,0.002,0.276,0.0026,3.2,10,63.4,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,28,2025-10-02,69713,1052,0.0168,0.0037,0.412,0.611,0.0023,0.529,0.0073,3.7,15,59.4,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,29,2025-10-09,69724,1063,0.0197,0.0056,0.389,0.631,0.0024,0.374,0.0076,3.6,13,55.1,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,30,2025-10-16,68110,-551,0.0196,0.0057,0.469,0.648,0.001,0.297,0.0038,5.8,21,63.8,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,31,2025-10-23,68489,-172,0.0196,0.0025,0.46,0.907,0.0021,0.327,0.0075,4.8,5,64.0,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,32,2025-10-30,68948,287,0.021,0.004,0.467,0.699,0.0014,0.279,0.0066,4.4,0,59.5,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,33,2025-11-06,70087,1426,0.0187,0.0053,0.374,0.841,0.0019,0.271,0.0049,2.4,20,55.7,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,34,2025-11-13,69059,398,0.0156,0.0035,0.35,0.719,0.002,0.541,0.0011,2.4,7,62.0,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,35,2025-11-20,68367,-294,0.0191,0.0051,0.521,0.764,0.0011,0.411,0.0048,3.2,12,66.2,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,36,2025-11-27,68051,-610,0.0172,0.0039,0.382,0.811,0.0021,0.276,0.0013,2.4,17,58.7,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,37,2025-12-04,68803,142,0.0201,0.0044,0.472,0.633,0.0014,0.458,0.0063,5.7,1,65.5,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,38,2025-12-11,69416,755,0.0161,0.0029,0.324,0.607,0.0024,0.279,0.0066,3.3,10,47.9,Alert,False
CRE0005,Home Decor & Interior Design,LinkedIn,39,2025-12-18,69597,936,0.0171,0.0029,0.364,0.674,0.0019,0.476,0.0069,1.6,16,53.4,Alert,False
CRE0005,Home Decor & Interior Design,LinkedIn,40,2025-12-25,69191,530,0.0206,0.0034,0.35,0.598,0.0031,0.454,0.0047,4.7,11,59.1,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,41,2026-01-01,67813,-848,0.0185,0.0055,0.443,0.529,0.0012,0.479,0.0027,3.6,6,63.8,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,42,2026-01-08,68104,-557,0.0163,0.0035,0.401,0.739,0.0021,0.499,0.0058,3.0,17,61.4,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,43,2026-01-15,70017,1356,0.0205,0.0057,0.379,0.658,0.0025,0.522,0.0024,1.8,3,60.6,Watch,False
CRE0005,Home Decor & Interior Design,LinkedIn,44,2026-01-22,67266,-1395,0.0096,0.0015,0.236,0.389,0.0011,0.211,0.0077,3.4,17,35.6,Critical,True
CRE0005,Home Decor & Interior Design,LinkedIn,45,2026-01-29,68271,-390,0.0108,0.0012,0.336,0.557,0.0006,0.216,0.0102,2.9,12,40.7,Alert,True
CRE0005,Home Decor & Interior Design,LinkedIn,46,2026-02-05,69160,499,0.0118,0.0017,0.169,0.612,0.0011,0.307,0.0094,3.5,15,38.2,Critical,True
CRE0005,Home Decor & Interior Design,LinkedIn,47,2026-02-12,66460,-2201,0.0117,0.0027,0.308,0.498,0.0014,0.352,0.0067,1.7,18,43.7,Alert,True
CRE0005,Home Decor & Interior Design,LinkedIn,48,2026-02-19,67065,-1596,0.0107,0.0013,0.311,0.493,0.0008,0.376,0.004,3.6,5,50.4,Alert,True
CRE0005,Home Decor & Interior Design,LinkedIn,49,2026-02-26,67744,-917,0.0104,0.0017,0.296,0.507,0.0012,0.264,0.0091,1.6,24,37.6,Critical,True
CRE0005,Home Decor & Interior Design,LinkedIn,50,2026-03-05,66595,-2066,0.011,0.0012,0.29,0.576,0.0009,0.319,0.0179,1.8,8,39.7,Critical,True
CRE0005,Home Decor & Interior Design,LinkedIn,51,2026-03-12,66855,-1806,0.0095,0.0017,0.262,0.463,0.0005,0.336,0.0143,2.3,22,37.7,Critical,True
CRE0005,Home Decor & Interior Design,LinkedIn,52,2026-03-19,67089,-1572,0.0115,0.0019,0.25,0.542,0.0009,0.375,0.0188,3.9,18,43.2,Alert,True
CRE0006,Food & Cooking,TikTok,1,2025-03-27,390277,-668,0.0268,0.0063,0.44,0.865,0.0031,0.503,0.0058,2.5,5,66.0,Watch,False
CRE0006,Food & Cooking,TikTok,2,2025-04-03,396076,5131,0.0284,0.0041,0.392,0.755,0.0028,0.382,0.008,1.7,2,53.2,Alert,False
CRE0006,Food & Cooking,TikTok,3,2025-04-10,383708,-7237,0.0285,0.003,0.508,0.707,0.0018,0.37,0.0046,4.2,16,65.2,Watch,False
CRE0006,Food & Cooking,TikTok,4,2025-04-17,389826,-1119,0.0336,0.0052,0.383,0.952,0.0028,0.542,0.0017,1.8,13,67.2,Watch,False
CRE0006,Food & Cooking,TikTok,5,2025-04-24,387966,-2979,0.0287,0.0038,0.408,0.799,0.0037,0.44,0.0045,3.1,14,62.8,Watch,False
CRE0006,Food & Cooking,TikTok,6,2025-05-01,385521,-5424,0.0288,0.0085,0.413,0.447,0.0026,0.531,0.0078,3.4,12,57.0,Watch,False
CRE0006,Food & Cooking,TikTok,7,2025-05-08,387595,-3350,0.0271,0.0029,0.404,0.607,0.002,0.402,0.0042,3.7,13,58.8,Watch,False
CRE0006,Food & Cooking,TikTok,8,2025-05-15,393225,2280,0.0346,0.0053,0.365,0.716,0.0035,0.506,0.0036,3.5,9,63.1,Watch,False
CRE0006,Food & Cooking,TikTok,9,2025-05-22,392274,1329,0.0298,0.0051,0.517,0.759,0.0034,0.412,0.0044,2.6,3,65.4,Watch,False
CRE0006,Food & Cooking,TikTok,10,2025-05-29,395415,4470,0.027,0.0041,0.431,0.696,0.0035,0.456,0.0042,5.1,20,66.6,Watch,False
CRE0006,Food & Cooking,TikTok,11,2025-06-05,392004,1059,0.0321,0.0047,0.322,0.807,0.0043,0.497,0.0074,1.6,14,54.8,Alert,False
CRE0006,Food & Cooking,TikTok,12,2025-06-12,389592,-1353,0.0301,0.0073,0.435,0.848,0.0035,0.468,0.0049,3.1,12,67.0,Watch,False
CRE0006,Food & Cooking,TikTok,13,2025-06-19,386576,-4369,0.0306,0.0031,0.451,0.886,0.0023,0.394,0.0051,2.6,13,63.4,Watch,False
CRE0006,Food & Cooking,TikTok,14,2025-06-26,394085,3140,0.0336,0.0056,0.41,0.524,0.0046,0.425,0.0075,4.3,21,57.1,Watch,False
CRE0006,Food & Cooking,TikTok,15,2025-07-03,392945,2000,0.0314,0.0094,0.315,0.802,0.0045,0.373,0.0028,5.1,20,63.9,Watch,False
CRE0006,Food & Cooking,TikTok,16,2025-07-10,390994,49,0.0274,0.0082,0.366,0.797,0.0021,0.494,0.0075,3.5,21,61.8,Watch,False
CRE0006,Food & Cooking,TikTok,17,2025-07-17,394536,3591,0.0298,0.0071,0.348,0.698,0.0038,0.426,0.0036,2.3,8,58.0,Watch,False
CRE0006,Food & Cooking,TikTok,18,2025-07-24,390063,-882,0.0321,0.005,0.485,0.725,0.0026,0.302,0.0056,4.1,3,62.4,Watch,False
CRE0006,Food & Cooking,TikTok,19,2025-07-31,393072,2127,0.0315,0.0062,0.403,0.73,0.0035,0.327,0.0037,4.0,8,61.3,Watch,False
CRE0006,Food & Cooking,TikTok,20,2025-08-07,388970,-1975,0.0345,0.0061,0.418,0.684,0.0021,0.4,0.0049,3.5,9,61.1,Watch,False
CRE0006,Food & Cooking,TikTok,21,2025-08-14,399450,8505,0.0333,0.0035,0.397,0.667,0.0021,0.521,0.0069,3.4,1,59.5,Watch,False
CRE0006,Food & Cooking,TikTok,22,2025-08-21,394393,3448,0.0283,0.0072,0.502,0.631,0.0032,0.398,0.0062,3.0,7,62.2,Watch,False
CRE0006,Food & Cooking,TikTok,23,2025-08-28,390374,-571,0.0305,0.0059,0.485,0.763,0.0016,0.526,0.0071,2.0,21,63.8,Watch,False
CRE0006,Food & Cooking,TikTok,24,2025-09-04,400172,9227,0.0333,0.0052,0.397,0.704,0.0046,0.395,0.005,3.8,9,60.5,Watch,False
CRE0006,Food & Cooking,TikTok,25,2025-09-11,397712,6767,0.0276,0.0065,0.366,0.843,0.0028,0.457,0.0044,3.4,4,63.9,Watch,False
CRE0006,Food & Cooking,TikTok,26,2025-09-18,395025,4080,0.034,0.0096,0.459,0.604,0.0019,0.293,0.0025,2.0,11,59.2,Watch,False
CRE0006,Food & Cooking,TikTok,27,2025-09-25,392407,1462,0.0281,0.0041,0.415,0.704,0.0027,0.548,0.0021,3.7,5,66.8,Watch,False
CRE0006,Food & Cooking,TikTok,28,2025-10-02,392405,1460,0.0278,0.0038,0.479,0.658,0.0023,0.412,0.006,1.9,13,58.8,Watch,False
CRE0006,Food & Cooking,TikTok,29,2025-10-09,396298,5353,0.0352,0.0079,0.478,0.71,0.0051,0.401,0.0015,2.7,14,67.2,Watch,False
CRE0006,Food & Cooking,TikTok,30,2025-10-16,381057,-9888,0.0308,0.0082,0.398,0.753,0.0025,0.541,0.0047,4.2,12,66.9,Watch,False
CRE0006,Food & Cooking,TikTok,31,2025-10-23,396892,5947,0.031,0.0077,0.496,0.756,0.0032,0.422,0.005,4.0,21,68.7,Watch,False
CRE0006,Food & Cooking,TikTok,32,2025-10-30,391603,658,0.0333,0.0085,0.505,0.665,0.0018,0.289,0.0055,5.2,21,64.9,Watch,False
CRE0006,Food & Cooking,TikTok,33,2025-11-06,384482,-6463,0.0297,0.0063,0.41,0.702,0.0029,0.44,0.0025,4.4,1,66.6,Watch,False
CRE0006,Food & Cooking,TikTok,34,2025-11-13,386461,-4484,0.0346,0.0099,0.368,0.715,0.005,0.337,0.0069,2.8,11,55.5,Watch,False
CRE0006,Food & Cooking,TikTok,35,2025-11-20,386771,-4174,0.0283,0.0056,0.322,0.853,0.0026,0.345,0.0063,3.3,17,56.1,Watch,False
CRE0006,Food & Cooking,TikTok,36,2025-11-27,390293,-652,0.0315,0.0051,0.373,0.84,0.0039,0.498,0.0057,5.2,6,66.7,Watch,False
CRE0006,Food & Cooking,TikTok,37,2025-12-04,392781,1836,0.0285,0.0074,0.38,0.863,0.0038,0.406,0.0052,2.8,9,61.8,Watch,False
CRE0006,Food & Cooking,TikTok,38,2025-12-11,391602,657,0.0319,0.0093,0.424,0.664,0.0033,0.292,0.0043,3.1,18,58.9,Watch,False
CRE0006,Food & Cooking,TikTok,39,2025-12-18,400422,9477,0.0275,0.0054,0.514,0.668,0.0039,0.461,0.006,5.2,5,68.3,Watch,False
CRE0006,Food & Cooking,TikTok,40,2025-12-25,389304,-1641,0.0319,0.006,0.423,0.705,0.0047,0.294,0.0072,3.5,1,56.3,Watch,False
CRE0006,Food & Cooking,TikTok,41,2026-01-01,393789,2844,0.0281,0.0044,0.433,0.817,0.0039,0.27,0.0056,2.1,4,56.4,Watch,False
CRE0006,Food & Cooking,TikTok,42,2026-01-08,392845,1900,0.0299,0.0039,0.403,0.828,0.0039,0.502,0.0077,4.8,1,65.2,Watch,False
CRE0006,Food & Cooking,TikTok,43,2026-01-15,385032,-5913,0.0291,0.0082,0.483,0.89,0.0027,0.399,0.0075,3.5,1,66.7,Watch,False
CRE0006,Food & Cooking,TikTok,44,2026-01-22,386790,-4155,0.0307,0.0035,0.544,0.789,0.0045,0.526,0.0078,5.5,15,69.4,Watch,False
CRE0006,Food & Cooking,TikTok,45,2026-01-29,393513,2568,0.0351,0.0097,0.365,0.77,0.003,0.46,0.0049,4.6,14,65.6,Watch,False
CRE0006,Food & Cooking,TikTok,46,2026-02-05,392290,1345,0.0275,0.0033,0.406,0.689,0.0032,0.513,0.0049,5.3,20,65.5,Watch,False
CRE0006,Food & Cooking,TikTok,47,2026-02-12,391372,427,0.0272,0.0066,0.436,0.789,0.0027,0.396,0.0033,5.1,2,68.8,Watch,False
CRE0006,Food & Cooking,TikTok,48,2026-02-19,388782,-2163,0.03,0.0065,0.482,0.816,0.0028,0.321,0.0024,3.8,1,67.9,Watch,False
CRE0006,Food & Cooking,TikTok,49,2026-02-26,388542,-2403,0.032,0.0063,0.419,0.663,0.0043,0.303,0.0017,5.8,0,64.1,Watch,False
CRE0006,Food & Cooking,TikTok,50,2026-03-05,396184,5239,0.029,0.0057,0.443,0.548,0.0036,0.263,0.0056,5.5,16,57.7,Watch,False
CRE0006,Food & Cooking,TikTok,51,2026-03-12,390118,-827,0.0342,0.0047,0.488,0.711,0.0036,0.375,0.0076,1.8,9,57.8,Watch,False
CRE0006,Food & Cooking,TikTok,52,2026-03-19,393021,2076,0.0306,0.0043,0.449,0.747,0.0042,0.44,0.0022,3.6,16,67.3,Watch,False
CRE0007,Education & Online Courses,LinkedIn,1,2025-03-27,396017,5831,0.0106,0.0032,0.479,0.702,0.0005,0.361,0.0038,4.7,5,65.7,Watch,False
CRE0007,Education & Online Courses,LinkedIn,2,2025-04-03,394185,3999,0.0103,0.0014,0.42,0.725,0.0015,0.548,0.0026,2.1,3,62.7,Watch,False
CRE0007,Education & Online Courses,LinkedIn,3,2025-04-10,394219,4033,0.0099,0.002,0.377,0.72,0.0006,0.428,0.0038,2.1,16,57.3,Watch,False
CRE0007,Education & Online Courses,LinkedIn,4,2025-04-17,395949,5763,0.0097,0.0021,0.468,0.672,0.0007,0.427,0.0023,3.1,16,64.4,Watch,False
CRE0007,Education & Online Courses,LinkedIn,5,2025-04-24,387623,-2563,0.0097,0.0018,0.295,0.723,0.0008,0.407,0.0047,4.7,4,56.8,Watch,False
CRE0007,Education & Online Courses,LinkedIn,6,2025-05-01,390409,223,0.012,0.0027,0.507,0.671,0.0009,0.42,0.0065,2.2,4,60.0,Watch,False
CRE0007,Education & Online Courses,LinkedIn,7,2025-05-08,392156,1970,0.0109,0.0014,0.426,0.582,0.0013,0.503,0.0032,1.9,6,59.1,Watch,False
CRE0007,Education & Online Courses,LinkedIn,8,2025-05-15,395386,5200,0.0103,0.0017,0.374,0.728,0.0015,0.457,0.0044,3.1,5,59.5,Watch,False
CRE0007,Education & Online Courses,LinkedIn,9,2025-05-22,391281,1095,0.01,0.0012,0.473,1.0,0.0011,0.494,0.0012,5.3,20,77.8,Safe,False
CRE0007,Education & Online Courses,LinkedIn,10,2025-05-29,390493,307,0.0095,0.0022,0.499,0.832,0.0006,0.495,0.0042,4.0,15,71.1,Safe,False
CRE0007,Education & Online Courses,LinkedIn,11,2025-06-05,392484,2298,0.0115,0.0029,0.37,0.514,0.0006,0.5,0.0077,4.9,9,57.0,Watch,False
CRE0007,Education & Online Courses,LinkedIn,12,2025-06-12,389230,-956,0.0095,0.0026,0.489,0.729,0.0007,0.521,0.0069,4.6,11,67.4,Watch,False
CRE0007,Education & Online Courses,LinkedIn,13,2025-06-19,394828,4642,0.0097,0.0013,0.39,0.84,0.001,0.535,0.0021,2.2,18,64.1,Watch,False
CRE0007,Education & Online Courses,LinkedIn,14,2025-06-26,391537,1351,0.0112,0.0025,0.441,0.727,0.0016,0.264,0.0051,5.0,11,60.4,Watch,False
CRE0007,Education & Online Courses,LinkedIn,15,2025-07-03,397394,7208,0.0114,0.0023,0.425,0.806,0.0016,0.29,0.0044,1.6,18,55.8,Watch,False
CRE0007,Education & Online Courses,LinkedIn,16,2025-07-10,389299,-887,0.0116,0.0026,0.477,0.826,0.0009,0.273,0.0079,3.7,17,59.1,Watch,False
CRE0007,Education & Online Courses,LinkedIn,17,2025-07-17,392713,2527,0.0109,0.0029,0.39,0.702,0.0015,0.522,0.0037,2.1,12,60.2,Watch,False
CRE0007,Education & Online Courses,LinkedIn,18,2025-07-24,395309,5123,0.012,0.0027,0.443,0.691,0.0017,0.338,0.0031,3.7,9,61.5,Watch,False
