deal_id,creator_id,brand,niche,platform,content_format,follower_count,follower_tier,engagement_rate,offered_rate_usd,market_rate_usd,offer_vs_market_pct,negotiated_rate_usd,usage_rights_included,usage_rights_fee_usd,exclusivity_months,exclusivity_fee_usd,total_deal_value_usd,payment_terms_days,kill_fee_included,revision_rounds_allowed,deal_date,status,used_ai_benchmark,rate_recovered_usd,offer_percentile,is_below_market,market_gap_usd
DEA00114,CRE0299,Grammarly,Food & Cooking,YouTube,Story Series,261931,Mid,0.0308,1204.34,2338.23,-48.5,1322.07,True,540.64,3,330.52,2193.23,30,False,1,2025-08-29,Completed,True,117.73,0.222,True,1133.89
DEA00115,CRE0217,Dollar Shave Club,Finance & Investing,LinkedIn,TikTok,149842,Mid,0.0133,901.85,2620.15,-65.6,1139.42,True,379.28,2,189.9,1708.6,45,False,5,2025-08-10,Negotiating,True,237.57,0.125,True,1718.3
DEA00116,CRE0561,Codecademy,Sustainable Living,LinkedIn,Integration,73962,Micro,0.0306,449.93,1038.82,-56.7,480.14,True,228.39,2,80.02,788.55,45,True,2,2025-12-19,Declined,False,30.21,0.75,True,588.89
DEA00117,CRE0035,Headspace,Language Learning,Substack,Integration,375168,Mid,0.3526,5684.31,17075.71,-66.7,7790.52,False,0.0,2,1298.42,9088.94,15,False,2,2025-12-28,Declined,False,2106.21,0.375,True,11391.4
DEA00118,CRE0409,Airtable,Business & Entrepreneurship,LinkedIn,Dedicated Video,430162,Mid,0.0186,8495.97,14354.41,-40.8,11939.66,True,5662.01,0,0.0,17601.67,60,True,Unlimited,2025-08-19,In Progress,False,3443.69,1.0,True,5858.44
DEA00119,CRE0448,Brilliant,Education & Online Courses,LinkedIn,Dedicated Video,34424,Micro,0.0215,654.25,1040.26,-37.1,1026.94,True,352.41,1,85.58,1464.93,30,True,5,2025-08-09,In Progress,True,372.69,0.75,True,386.01
DEA00120,CRE0408,Calm,Science & Space,TikTok,Story Series,10643,Micro,0.057,53.92,124.08,-56.5,69.86,False,0.0,0,0.0,69.86,30,True,Unlimited,2026-01-17,Declined,False,15.94,0.125,True,70.16
DEA00121,CRE0194,Squarespace,Food & Cooking,LinkedIn,TikTok,809628,Macro,0.0176,6508.02,10239.42,-36.4,8475.56,False,0.0,1,706.3,9181.86,45,True,3,2025-05-22,Negotiating,False,1967.54,1.0,True,3731.4
DEA00122,CRE0350,Acorns,Science & Space,Instagram,Integration,7816,Nano,0.045,67.61,164.93,-59.0,78.29,False,0.0,2,13.05,91.34,15,False,3,2026-01-29,Completed,True,10.68,0.333,True,97.32
DEA00123,CRE0176,Athletic Greens,Music & Audio Production,YouTube,Reel,69155,Micro,0.0402,393.88,1029.85,-61.8,532.85,False,0.0,0,0.0,532.85,60,True,1,2026-03-06,Declined,True,138.97,0.625,True,635.97
DEA00124,CRE0080,Fiverr,Photography & Videography,LinkedIn,Story Series,174047,Mid,0.0317,1425.82,1681.12,-15.2,1607.52,False,0.0,0,0.0,1607.52,30,False,2,2025-11-28,Negotiating,False,181.7,0.25,True,255.3
DEA00125,CRE0563,ExpressVPN,Technology & Software,Instagram,TikTok,822552,Macro,0.025,11116.99,15420.51,-27.9,16191.54,False,0.0,12,16191.54,32383.08,30,False,2,2025-08-26,In Progress,True,5074.55,1.0,True,4303.52
DEA00126,CRE0163,NordVPN,Comedy & Entertainment,Substack,TikTok,9603,Nano,0.3923,131.65,409.14,-67.8,171.82,True,77.53,0,0.0,249.35,30,False,2,2025-12-02,In Progress,False,40.17,0.667,True,277.49
DEA00127,CRE0531,LastPass,Gaming & Esports,Instagram,Newsletter,67802,Micro,0.0336,1078.05,1505.25,-28.4,1558.1,True,626.98,3,389.52,2574.6,30,False,Unlimited,2025-06-28,Completed,True,480.05,0.875,True,427.2
DEA00128,CRE0600,Audible,Pet Care,LinkedIn,Story Series,170034,Mid,0.022,870.45,1357.26,-35.9,1335.03,False,0.0,12,1335.03,2670.06,30,True,5,2025-11-19,Completed,False,464.58,0.2,True,486.81
DEA00129,CRE0118,Monday.com,Gaming & Esports,LinkedIn,Story Series,1032201,Mega,0.0219,6529.12,11105.55,-41.2,9757.16,True,4100.79,0,0.0,13857.95,15,True,2,2025-11-05,Completed,True,3228.04,0.5,True,4576.43
DEA00130,CRE0545,Blue Apron,Education & Online Courses,Instagram,Newsletter,4054,Nano,0.0491,57.1,101.1,-43.5,88.22,True,40.58,6,44.11,172.91,30,True,2,2025-07-27,Completed,True,31.12,0.5,True,44.0
DEA00131,CRE0052,Noom,Travel & Adventure,YouTube,Story Series,119038,Mid,0.0479,682.23,1315.46,-48.1,1003.55,True,302.51,0,0.0,1306.06,15,False,Unlimited,2025-06-24,Completed,True,321.32,0.111,True,633.23
DEA00132,CRE0446,Headspace,Comedy & Entertainment,TikTok,Newsletter,498704,Mid,0.0391,6535.09,9702.73,-32.6,10187.87,False,0.0,12,10187.87,20375.74,90,False,5,2025-11-06,Completed,True,3652.78,1.0,True,3167.64
DEA00133,CRE0365,Audible,Personal Development,Instagram,Newsletter,111516,Mid,0.0314,1101.12,2347.77,-53.1,1290.9,True,616.13,12,1290.9,3197.93,30,True,2,2025-08-20,In Progress,True,189.78,0.111,True,1246.65
DEA00134,CRE0094,Fiverr,Language Learning,YouTube,Reel,111885,Mid,0.0462,1157.92,1689.17,-31.5,1407.32,True,565.52,1,117.28,2090.12,30,False,1,2025-11-15,Completed,True,249.4,0.143,True,531.25
DEA00135,CRE0163,Athletic Greens,Business & Entrepreneurship,Substack,Reel,361199,Mid,0.4625,10197.12,25385.65,-59.8,14371.17,False,0.0,3,3592.79,17963.96,90,False,1,2025-06-12,Completed,False,4174.05,0.667,True,15188.53
DEA00136,CRE0436,Toptal,Photography & Videography,Instagram,Reel,344430,Mid,0.0256,3128.96,4767.89,-34.4,4289.41,True,1757.38,1,357.45,6404.24,45,True,2,2025-07-12,Completed,True,1160.45,0.75,True,1638.93
DEA00137,CRE0488,Squarespace,Business & Entrepreneurship,Substack,Instagram Post,234577,Mid,0.4344,10296.4,12313.28,-16.4,12928.94,True,4592.78,0,0.0,17521.72,30,False,Unlimited,2025-07-20,Negotiating,True,2632.54,1.0,True,2016.88
DEA00138,CRE0045,Betterment,Business & Entrepreneurship,YouTube,Story Series,62596,Micro,0.0406,402.61,814.46,-50.6,469.25,False,0.0,2,78.21,547.46,90,True,3,2025-12-17,In Progress,True,66.64,0.2,True,411.85
DEA00139,CRE0395,Toptal,Food & Cooking,TikTok,TikTok,405564,Mid,0.0672,2420.12,6561.1,-63.1,3769.69,False,0.0,6,1884.85,5654.54,30,True,2,2025-10-04,Negotiating,False,1349.57,0.5,True,4140.98
DEA00140,CRE0316,Skillshare,Education & Online Courses,YouTube,TikTok,295830,Mid,0.0398,2418.93,5003.32,-51.7,2520.7,True,944.88,12,2520.7,5986.28,60,False,2,2025-11-01,Completed,True,101.77,0.727,True,2584.39
DEA00141,CRE0077,Factor Meals,Finance & Investing,LinkedIn,Newsletter,79616,Micro,0.0266,804.9,2184.17,-63.1,833.1,False,0.0,0,0.0,833.1,15,True,Unlimited,2025-08-01,Completed,False,28.2,0.8,True,1379.27
DEA00142,CRE0061,Grammarly,Home Decor & Interior Design,LinkedIn,Integration,125673,Mid,0.0251,838.42,1967.95,-57.4,1059.82,True,345.34,6,529.91,1935.07,45,False,1,2025-09-11,Completed,True,221.4,0.286,True,1129.53
DEA00143,CRE0098,Factor Meals,Pet Care,Twitter/X,Newsletter,276152,Mid,0.0168,1678.98,4127.21,-59.3,1921.81,False,0.0,3,480.45,2402.26,30,False,2,2025-07-22,Completed,False,242.83,0.25,True,2448.23
DEA00144,CRE0571,Betterment,Personal Development,Twitter/X,Story Series,620351,Macro,0.0103,3700.84,5727.63,-35.4,3878.6,False,0.0,3,969.65,4848.25,15,True,1,2026-01-14,Negotiating,True,177.76,0.5,True,2026.79
DEA00145,CRE0587,Ridge Wallet,Language Learning,TikTok,Integration,424891,Mid,0.0624,4078.13,7606.21,-46.4,4658.54,False,0.0,3,1164.63,5823.17,30,False,2,2025-03-23,In Progress,True,580.41,1.0,True,3528.08
DEA00146,CRE0282,Hubspot,Parenting & Family,YouTube,TikTok,33584,Micro,0.0251,303.95,382.0,-20.4,401.1,False,0.0,0,0.0,401.1,45,False,Unlimited,2025-04-22,Completed,False,97.15,0.429,True,78.05
DEA00147,CRE0576,Morning Brew,Language Learning,Instagram,Newsletter,49157,Micro,0.0519,765.64,1003.34,-23.7,919.15,False,0.0,3,229.79,1148.94,90,False,1,2025-07-07,Completed,True,153.51,1.0,True,237.7
DEA00148,CRE0094,Manscaped,Food & Cooking,Substack,Reel,55900,Micro,0.4124,1896.46,2744.25,-30.9,1915.74,False,0.0,1,159.64,2075.38,30,True,2,2025-12-25,Declined,False,19.28,0.471,True,847.79
DEA00149,CRE0060,Betterment,Business & Entrepreneurship,Twitter/X,Instagram Post,260324,Mid,0.0175,1001.64,3308.77,-69.7,1210.75,True,428.13,12,1210.75,2849.63,15,True,2,2025-06-14,Declined,False,209.11,0.333,True,2307.13
DEA00150,CRE0343,Asana,Personal Development,Twitter/X,Story Series,226804,Mid,0.0204,1072.55,2189.74,-51.0,1679.33,False,0.0,1,139.94,1819.27,15,True,5,2026-02-11,Declined,True,606.78,0.143,True,1117.19
DEA00151,CRE0159,Wix,Travel & Adventure,TikTok,TikTok,30703,Micro,0.0524,211.14,525.54,-59.8,231.84,False,0.0,0,0.0,231.84,30,False,2,2025-07-02,Declined,False,20.7,0.125,True,314.4
DEA00152,CRE0336,LastPass,Home Decor & Interior Design,Instagram,Newsletter,8319,Nano,0.033,79.2,152.32,-48.0,102.71,False,0.0,0,0.0,102.71,15,False,2,2025-12-02,In Progress,True,23.51,1.0,True,73.12
DEA00153,CRE0086,Squarespace,Gaming & Esports,TikTok,TikTok,24619,Micro,0.074,164.46,462.19,-64.4,174.73,False,0.0,1,14.56,189.29,15,True,Unlimited,2025-04-03,Declined,True,10.27,0.2,True,297.73
DEA00154,CRE0210,MVMT Watches,Gaming & Esports,TikTok,Newsletter,3562,Nano,0.0173,40.64,66.83,-39.2,53.27,False,0.0,1,4.44,57.71,30,False,3,2026-02-27,Completed,False,12.63,1.0,True,26.19
DEA00155,CRE0553,Monday.com,Gaming & Esports,Twitter/X,Newsletter,898375,Macro,0.0085,10958.69,16667.06,-34.2,13135.77,False,0.0,1,1094.65,14230.42,30,False,1,2025-10-21,Negotiating,False,2177.08,1.0,True,5708.37
DEA00156,CRE0522,Raycon,Education & Online Courses,Instagram,Newsletter,753912,Macro,0.0313,11896.68,19294.95,-38.3,11906.78,True,4348.44,2,1984.46,18239.68,30,False,Unlimited,2025-06-24,Completed,False,10.1,1.0,True,7398.27
DEA00157,CRE0035,Audible,Home Decor & Interior Design,LinkedIn,Integration,290168,Mid,0.0211,1670.76,4450.69,-62.5,1766.92,True,734.71,1,147.24,2648.87,30,True,2,2025-10-10,Completed,True,96.16,0.429,True,2779.93
DEA00158,CRE0187,Skillshare,Parenting & Family,TikTok,Dedicated Video,857457,Macro,0.0711,12434.81,26638.13,-53.3,19630.92,True,8697.95,6,9815.46,38144.33,30,False,1,2025-11-21,Negotiating,True,7196.11,1.0,True,14203.32
DEA00159,CRE0232,Toptal,Food & Cooking,TikTok,Story Series,99415,Micro,0.0554,535.0,995.46,-46.3,837.88,False,0.0,2,139.65,977.53,30,True,2,2025-12-17,Completed,False,302.88,0.556,True,460.46
DEA00160,CRE0491,Canva,Pet Care,LinkedIn,TikTok,3524624,Mega,0.0332,38654.36,49695.88,-22.2,41420.03,False,0.0,12,41420.03,82840.06,30,True,2,2025-10-22,Negotiating,False,2765.67,0.667,True,11041.52
DEA00161,CRE0446,Blue Apron,Education & Online Courses,Twitter/X,Integration,393224,Mid,0.023,5169.87,7826.06,-33.9,7039.05,False,0.0,12,7039.05,14078.1,30,True,2,2025-11-06,Negotiating,True,1869.18,0.8,True,2656.19
DEA00162,CRE0125,Headspace,Comedy & Entertainment,TikTok,Newsletter,4565,Nano,0.0383,67.61,83.94,-19.5,75.98,True,23.55,2,12.66,112.19,30,False,2,2025-10-27,Completed,True,8.37,1.0,True,16.33
DEA00163,CRE0501,Dollar Shave Club,Comedy & Entertainment,Twitter/X,Newsletter,57738,Micro,0.02,647.93,870.24,-25.5,913.75,False,0.0,6,456.88,1370.63,90,False,Unlimited,2025-08-22,Completed,False,265.82,1.0,True,222.31
DEA00164,CRE0199,Hover,Food & Cooking,Substack,TikTok,27076,Micro,0.2478,278.87,845.82,-67.0,335.37,False,0.0,0,0.0,335.37,30,True,5,2025-12-17,Completed,True,56.5,0.059,True,566.95
DEA00165,CRE0121,Blue Apron,Parenting & Family,Substack,Reel,69058,Micro,0.5702,3186.17,3846.74,-17.2,4034.69,True,1953.6,6,2017.35,8005.64,45,True,1,2025-04-30,Completed,True,848.52,0.778,True,660.57
DEA00166,CRE0015,MVMT Watches,Food & Cooking,TikTok,Dedicated Video,3385954,Mega,0.0747,58056.98,123056.22,-52.8,85990.73,False,0.0,6,42995.36,128986.09,30,True,2,2025-04-03,Completed,False,27933.75,1.0,True,64999.24
DEA00167,CRE0032,Monday.com,Science & Space,YouTube,Integration,46682,Micro,0.0319,504.13,888.31,-43.2,705.52,True,294.99,1,58.79,1059.3,30,True,2,2025-10-28,Negotiating,True,201.39,0.8,True,384.18
DEA00168,CRE0531,Headspace,Travel & Adventure,Substack,Newsletter,22509,Micro,0.5269,1525.05,2018.15,-24.4,2119.06,True,1003.51,12,2119.06,5241.63,45,False,3,2025-07-19,Declined,True,594.01,1.0,True,493.1
DEA00169,CRE0406,Airtable,Finance & Investing,LinkedIn,Reel,384734,Mid,0.029,2868.85,8201.17,-65.0,3372.33,True,1449.2,6,1686.16,6507.69,60,True,Unlimited,2025-11-18,In Progress,False,503.48,0.5,True,5332.32
DEA00170,CRE0062,NordVPN,Food & Cooking,TikTok,Newsletter,277315,Mid,0.0643,2890.39,5913.45,-51.1,3885.96,False,0.0,1,323.83,4209.79,30,True,1,2026-01-06,Completed,False,995.57,0.75,True,3023.06
DEA00171,CRE0277,Fiverr,Business & Entrepreneurship,Twitter/X,Reel,2663,Nano,0.0136,27.99,44.75,-37.5,29.76,True,13.23,6,14.88,57.87,30,True,2,2025-12-04,Completed,False,1.77,0.5,True,16.76
DEA00172,CRE0120,MasterClass,Photography & Videography,YouTube,TikTok,222546,Mid,0.0479,2106.64,3027.18,-30.4,2167.75,True,1001.92,2,361.29,3530.96,30,True,3,2025-05-08,Declined,False,61.11,0.75,True,920.54
DEA00173,CRE0194,LastPass,Personal Development,YouTube,Integration,317537,Mid,0.0317,1704.87,5168.76,-67.0,2338.3,False,0.0,3,584.58,2922.88,45,True,Unlimited,2025-07-27,Completed,True,633.43,0.7,True,3463.89
DEA00174,CRE0126,Factor Meals,Education & Online Courses,Substack,Story Series,5148,Nano,0.5633,213.85,282.05,-24.2,218.14,True,97.25,1,18.18,333.57,30,False,1,2025-04-23,Completed,False,4.29,0.5,True,68.2
DEA00175,CRE0519,Airtable,Sustainable Living,TikTok,Reel,271634,Mid,0.0594,2501.8,4546.08,-45.0,2720.37,True,1186.73,2,453.39,4360.49,60,False,2,2025-10-21,In Progress,False,218.57,0.5,True,2044.28
DEA00176,CRE0257,Acorns,Music & Audio Production,TikTok,Newsletter,280759,Mid,0.0726,3883.45,6772.99,-42.7,5319.86,False,0.0,12,5319.86,10639.72,30,True,2,2025-12-04,Completed,True,1436.41,0.857,True,2889.54
DEA00177,CRE0382,Ridge Wallet,Business & Entrepreneurship,Instagram,TikTok,154857,Mid,0.0411,2556.66,3320.53,-23.0,3219.19,False,0.0,0,0.0,3219.19,15,True,1,2026-02-05,Declined,True,662.53,0.833,True,763.87
DEA00178,CRE0241,Hover,Personal Development,YouTube,Newsletter,282060,Mid,0.0334,2399.94,5675.62,-57.7,3189.57,False,0.0,6,1594.79,4784.36,90,True,5,2025-09-01,Completed,False,789.63,1.0,True,3275.68
DEA00179,CRE0399,Noom,Technology & Software,YouTube,Reel,924806,Macro,0.0375,7649.15,21012.93,-63.6,10582.83,True,3765.53,0,0.0,14348.36,60,True,Unlimited,2025-06-26,Completed,False,2933.68,0.667,True,13363.78
DEA00180,CRE0561,HelloFresh,Technology & Software,TikTok,Instagram Post,7866,Nano,0.0848,126.67,166.84,-24.1,128.44,True,44.95,2,21.41,194.8,30,False,3,2025-08-26,Completed,False,1.77,1.0,True,40.17
DEA00181,CRE0038,Wix,Finance & Investing,YouTube,Reel,105014,Mid,0.0601,1417.54,2421.35,-41.5,2048.37,True,990.18,6,1024.18,4062.73,30,False,Unlimited,2025-11-19,Declined,True,630.83,0.1,True,1003.81
DEA00182,CRE0351,Asana,Finance & Investing,Twitter/X,Newsletter,77197,Micro,0.0218,698.81,2133.37,-67.2,729.9,False,0.0,3,182.47,912.37,15,True,2,2025-10-14,In Progress,False,31.09,0.833,True,1434.56
DEA00183,CRE0126,Brilliant,Parenting & Family,YouTube,Newsletter,93438,Micro,0.0389,1107.44,1644.91,-32.7,1165.62,False,0.0,3,291.4,1457.02,30,True,5,2025-06-26,Completed,False,58.18,1.0,True,537.47
DEA00184,CRE0538,Fiverr,Comedy & Entertainment,Substack,Dedicated Video,84038,Micro,0.7281,4894.27,13548.16,-63.9,5697.44,True,1750.45,0,0.0,7447.89,30,False,Unlimited,2026-02-22,Completed,True,803.17,1.0,True,8653.89
DEA00185,CRE0575,Blue Apron,Business & Entrepreneurship,LinkedIn,Integration,156641,Mid,0.0259,1436.32,3508.95,-59.1,1941.15,True,689.48,3,485.29,3115.92,60,False,2,2025-11-28,Declined,True,504.83,0.4,True,2072.63
DEA00186,CRE0015,Morning Brew,Finance & Investing,Substack,TikTok,149883,Mid,0.4189,6666.13,10814.09,-38.4,7651.75,True,3575.08,0,0.0,11226.83,15,True,3,2025-04-12,Completed,True,985.62,0.231,True,4147.96
DEA00187,CRE0303,Athletic Greens,Photography & Videography,TikTok,Dedicated Video,479718,Mid,0.0431,10157.56,15046.65,-32.5,10558.96,True,4843.27,6,5279.48,20681.71,45,True,3,2025-05-02,Completed,False,401.4,1.0,True,4889.09
DEA00188,CRE0206,Factor Meals,Business & Entrepreneurship,TikTok,Instagram Post,757245,Macro,0.0775,11961.26,14494.48,-17.5,14707.65,True,4472.2,3,3676.91,22856.76,60,True,Unlimited,2025-03-26,In Progress,True,2746.39,0.571,True,2533.22
DEA00189,CRE0426,Monday.com,Gaming & Esports,LinkedIn,Newsletter,18823,Micro,0.0323,236.27,408.03,-42.1,308.66,True,110.25,3,77.17,496.08,90,True,2,2026-02-06,Completed,False,72.39,0.333,True,171.76
DEA00190,CRE0085,Asana,Food & Cooking,LinkedIn,TikTok,73672,Micro,0.0063,481.11,749.19,-35.8,729.28,True,355.62,3,182.32,1267.22,30,True,3,2026-03-01,In Progress,False,248.17,0.571,True,268.08
DEA00191,CRE0135,Athletic Greens,Home Decor & Interior Design,Instagram,Instagram Post,2207166,Mega,0.038,14890.98,23384.63,-36.3,21895.46,True,9680.0,0,0.0,31575.46,90,True,2,2025-08-14,Completed,True,7004.48,1.0,True,8493.65
DEA00192,CRE0133,NordVPN,Technology & Software,TikTok,Dedicated Video,217554,Mid,0.0153,2573.54,7733.66,-66.7,4116.99,True,1635.73,0,0.0,5752.72,45,False,1,2026-01-08,Completed,True,1543.45,0.5,True,5160.12
DEA00193,CRE0521,Asana,Beauty & Fashion,Instagram,Story Series,20227,Micro,0.0257,116.98,195.77,-40.2,146.32,False,0.0,3,36.58,182.9,30,True,2,2025-06-25,Declined,True,29.34,0.111,True,78.79
DEA00194,CRE0302,Morning Brew,Beauty & Fashion,Instagram,Integration,209750,Mid,0.0377,2433.4,3474.22,-30.0,2661.12,True,1092.22,0,0.0,3753.34,15,True,2,2025-09-26,Completed,True,227.72,0.556,True,1040.82
DEA00195,CRE0360,Hover,Language Learning,TikTok,Instagram Post,41312,Micro,0.0759,409.41,593.61,-31.0,623.29,False,0.0,0,0.0,623.29,30,False,3,2026-01-23,Completed,True,213.88,0.5,True,184.2
DEA00196,CRE0404,Factor Meals,Comedy & Entertainment,Instagram,Instagram Post,55584,Micro,0.0233,386.42,573.82,-32.7,602.1,False,0.0,3,150.53,752.63,15,False,5,2025-11-07,Negotiating,True,215.68,1.0,True,187.4
DEA00197,CRE0353,Fiverr,Parenting & Family,Twitter/X,Newsletter,474099,Mid,0.0154,2771.72,7312.98,-62.1,3454.27,False,0.0,1,287.86,3742.13,15,True,2,2025-07-19,Negotiating,True,682.55,0.6,True,4541.26
DEA00198,CRE0218,Athletic Greens,Beauty & Fashion,YouTube,Newsletter,34243,Micro,0.0311,212.61,691.96,-69.3,269.48,False,0.0,6,134.74,404.22,30,False,Unlimited,2025-07-07,In Progress,False,56.87,0.1,True,479.35
DEA00199,CRE0536,HelloFresh,Sustainable Living,Substack,Story Series,240133,Mid,0.6254,6464.34,10221.77,-36.8,7898.73,False,0.0,0,0.0,7898.73,30,True,1,2025-08-13,Negotiating,True,1434.39,0.667,True,3757.43
DEA00200,CRE0043,Athletic Greens,Beauty & Fashion,YouTube,Dedicated Video,81865,Micro,0.0324,1835.17,2585.69,-29.0,2300.23,False,0.0,1,191.69,2491.92,90,True,3,2025-07-04,Completed,True,465.06,1.0,True,750.52
DEA00201,CRE0197,Monday.com,Business & Entrepreneurship,LinkedIn,Integration,64490,Micro,0.041,573.24,1515.9,-62.2,690.98,False,0.0,0,0.0,690.98,60,False,1,2025-06-26,Negotiating,False,117.74,0.333,True,942.66
DEA00202,CRE0552,Toptal,Business & Entrepreneurship,YouTube,Instagram Post,5721,Nano,0.0374,52.62,99.17,-46.9,55.52,False,0.0,2,9.25,64.77,30,False,2,2025-09-29,Negotiating,False,2.9,1.0,True,46.55
DEA00203,CRE0354,Audible,Business & Entrepreneurship,TikTok,Dedicated Video,30263,Micro,0.0637,635.86,1554.13,-59.1,1015.27,False,0.0,12,1015.27,2030.54,60,False,3,2025-11-09,Negotiating,False,379.41,0.6,True,918.27
DEA00204,CRE0113,Raycon,Science & Space,YouTube,Newsletter,13968,Micro,0.035,109.36,287.1,-61.9,154.31,False,0.0,6,77.16,231.47,30,True,1,2025-11-17,In Progress,True,44.95,0.2,True,177.74
DEA00205,CRE0179,Betterment,Language Learning,Instagram,Story Series,26122,Micro,0.0297,80.42,213.65,-62.4,84.55,True,40.86,0,0.0,125.41,30,True,2,2025-06-30,Negotiating,True,4.13,0.143,True,133.23
DEA00206,CRE0588,Codecademy,Pet Care,YouTube,Story Series,917988,Macro,0.0308,6568.01,8913.54,-26.3,9359.22,True,4523.38,0,0.0,13882.6,60,False,5,2025-08-05,Negotiating,False,2791.21,0.5,True,2345.53
DEA00207,CRE0354,ExpressVPN,Food & Cooking,Twitter/X,Integration,64444,Micro,0.0176,340.3,895.59,-62.0,381.0,True,170.82,0,0.0,551.82,15,False,2,2025-03-27,Negotiating,True,40.7,0.429,True,555.29
DEA00208,CRE0323,ExpressVPN,Home Decor & Interior Design,Twitter/X,Dedicated Video,63463,Micro,0.0163,1071.12,1701.22,-37.0,1382.52,False,0.0,12,1382.52,2765.04,90,True,2,2026-02-01,Completed,True,311.4,1.0,True,630.1
DEA00209,CRE0289,Acorns,Technology & Software,Substack,TikTok,473718,Mid,0.3416,9648.71,26681.04,-63.8,14136.84,True,5029.84,6,7068.42,26235.1,90,True,3,2025-04-17,Declined,False,4488.13,0.4,True,17032.33
DEA00210,CRE0509,Calm,Comedy & Entertainment,YouTube,Dedicated Video,385992,Mid,0.047,5056.13,12014.28,-57.9,5862.56,True,2424.96,6,2931.28,11218.8,30,False,3,2025-04-13,Completed,True,806.43,1.0,True,6958.15
DEA00211,CRE0213,MasterClass,Pet Care,Twitter/X,Dedicated Video,82652,Micro,0.02,743.53,2239.56,-66.8,895.97,False,0.0,0,0.0,895.97,45,False,Unlimited,2026-02-24,Completed,False,152.44,0.818,True,1496.03
DEA00212,CRE0042,Blue Apron,Pet Care,LinkedIn,Story Series,333278,Mid,0.0449,2574.82,3287.56,-21.7,3394.75,False,0.0,0,0.0,3394.75,30,False,5,2025-10-27,Completed,True,819.93,0.5,True,712.74
DEA00213,CRE0246,Audible,Technology & Software,TikTok,Reel,431450,Mid,0.065,6918.46,9826.22,-29.6,10317.53,True,4616.96,2,1719.59,16654.08,30,False,3,2025-10-03,Completed,False,3399.07,1.0,True,2907.76
DEA00214,CRE0416,Betterment,Business & Entrepreneurship,Twitter/X,Dedicated Video,97416,Micro,0.0217,1810.0,3431.51,-47.3,2810.02,True,1233.85,1,234.17,4278.04,60,False,2,2025-10-17,Completed,True,1000.02,0.875,True,1621.51
DEA00215,CRE0519,Magic Spoon,Beauty & Fashion,YouTube,Instagram Post,85575,Micro,0.0582,833.21,1058.11,-21.3,949.73,False,0.0,0,0.0,949.73,90,True,5,2025-08-02,Completed,False,116.52,0.8,True,224.9
DEA00216,CRE0052,Public,Personal Development,Substack,Dedicated Video,65068,Micro,0.2932,1658.83,4771.27,-65.2,2475.18,True,1037.25,3,618.79,4131.22,30,True,2,2025-10-16,Completed,True,816.35,0.333,True,3112.44
DEA00217,CRE0571,ExpressVPN,Travel & Adventure,YouTube,Instagram Post,58257,Micro,0.0524,678.3,875.02,-22.5,918.77,True,410.84,0,0.0,1329.61,15,True,2,2025-06-15,In Progress,False,240.47,0.6,True,196.72
DEA00218,CRE0251,Noom,Music & Audio Production,Substack,Dedicated Video,532240,Macro,0.1998,16732.1,28533.03,-41.4,23183.07,True,7142.71,3,5795.77,36121.55,60,True,2,2026-02-23,Completed,True,6450.97,0.2,True,11800.93
