checkout_id,creator_id,product_id,niche,product_price_usd,abandon_stage,visitor_source,recovery_email_sent,time_to_recovery_email_hours,ai_personalised_email,recovery_email_opened,recovered,recovery_revenue_usd,abandon_date,abandon_hour,device_type
CHK00209,CRE0043,PRD00533,Beauty & Fashion,17,Added to Cart,YouTube,True,0.9,False,False,False,0,2026-02-07,1,Tablet
CHK00210,CRE0596,PRD00094,Technology & Software,47,Final Review,TikTok,True,2.0,True,True,False,0,2026-03-12,21,Mobile
CHK00211,CRE0388,PRD01101,Parenting & Family,197,Final Review,Google,True,3.1,True,True,False,0,2025-09-30,7,Tablet
CHK00212,CRE0313,PRD00412,Travel & Adventure,297,Started Checkout,Google,False,,False,False,False,0,2026-02-22,19,Mobile
CHK00213,CRE0498,PRD00343,Education & Online Courses,67,Payment Info,Google,True,2.9,True,False,False,0,2026-03-04,23,Mobile
CHK00214,CRE0292,PRD00046,Finance & Investing,47,Started Checkout,Google,True,2.6,False,False,False,0,2025-11-23,23,Desktop
CHK00215,CRE0189,PRD00516,Beauty & Fashion,127,Started Checkout,Instagram,True,1.8,True,False,False,0,2026-02-01,7,Desktop
CHK00216,CRE0284,PRD01011,Finance & Investing,127,Started Checkout,Google,True,3.8,True,True,False,0,2026-03-12,2,Mobile
CHK00217,CRE0014,PRD01545,Personal Development,27,Added to Cart,Email,False,,False,False,False,0,2025-12-09,2,Tablet
CHK00218,CRE0263,PRD01688,Finance & Investing,197,Started Checkout,YouTube,False,,False,False,False,0,2026-02-13,7,Mobile
CHK00219,CRE0428,PRD00322,Pet Care,17,Final Review,Email,True,2.9,True,False,True,17,2026-03-06,2,Mobile
CHK00220,CRE0375,PRD02346,Comedy & Entertainment,127,Started Checkout,Google,True,3.7,True,False,False,0,2025-11-08,6,Desktop
CHK00221,CRE0492,PRD01496,Language Learning,27,Payment Info,Direct,True,2.3,True,True,False,0,2025-12-29,3,Mobile
CHK00222,CRE0498,PRD00992,Business & Entrepreneurship,197,Added to Cart,Instagram,True,1.0,True,False,True,197,2026-03-13,23,Tablet
CHK00223,CRE0066,PRD01576,Business & Entrepreneurship,67,Final Review,Google,True,2.8,False,False,False,0,2025-11-11,16,Mobile
CHK00224,CRE0410,PRD02342,Beauty & Fashion,67,Final Review,Instagram,False,,False,False,False,0,2025-11-18,16,Desktop
CHK00225,CRE0329,PRD01885,Parenting & Family,127,Started Checkout,Direct,False,,False,False,False,0,2026-01-20,18,Mobile
CHK00226,CRE0058,PRD00402,Travel & Adventure,9,Added to Cart,YouTube,True,2.9,False,False,False,0,2025-09-22,4,Mobile
CHK00227,CRE0530,PRD00602,Home Decor & Interior Design,37,Started Checkout,YouTube,False,,False,False,False,0,2026-01-03,2,Mobile
CHK00228,CRE0291,PRD01961,Travel & Adventure,127,Final Review,TikTok,True,3.6,False,True,False,0,2026-01-16,18,Desktop
CHK00229,CRE0570,PRD00779,Home Decor & Interior Design,497,Added to Cart,YouTube,True,1.1,False,True,False,0,2025-10-27,18,Mobile
CHK00230,CRE0145,PRD02345,Photography & Videography,9,Payment Info,Google,True,3.0,False,False,False,0,2025-11-25,16,Mobile
CHK00231,CRE0029,PRD02033,Science & Space,9,Final Review,TikTok,True,0.7,False,True,False,0,2025-09-28,12,Mobile
CHK00232,CRE0201,PRD01788,Language Learning,297,Payment Info,Direct,False,,False,False,False,0,2025-11-19,23,Mobile
CHK00233,CRE0117,PRD01606,Education & Online Courses,97,Started Checkout,Email,True,2.1,False,True,False,0,2025-11-07,22,Tablet
CHK00234,CRE0490,PRD02461,Gaming & Esports,127,Final Review,Instagram,True,2.9,False,False,False,0,2025-11-10,17,Mobile
CHK00235,CRE0125,PRD01587,Photography & Videography,197,Payment Info,Direct,True,0.5,False,True,False,0,2025-09-20,15,Mobile
CHK00236,CRE0153,PRD01800,Music & Audio Production,127,Started Checkout,YouTube,False,,False,False,False,0,2026-01-30,8,Desktop
CHK00237,CRE0101,PRD00692,Comedy & Entertainment,17,Started Checkout,TikTok,True,3.5,True,True,False,0,2026-01-17,7,Tablet
CHK00238,CRE0322,PRD02119,Gaming & Esports,17,Final Review,TikTok,True,3.0,True,False,False,0,2025-11-13,22,Desktop
CHK00239,CRE0230,PRD00561,Education & Online Courses,17,Final Review,Instagram,True,3.6,True,False,False,0,2026-03-01,8,Mobile
CHK00240,CRE0092,PRD00807,Pet Care,17,Started Checkout,YouTube,False,,False,False,False,0,2026-02-23,3,Mobile
CHK00241,CRE0290,PRD01347,Photography & Videography,497,Final Review,Email,True,0.6,False,True,False,0,2026-02-03,4,Tablet
CHK00242,CRE0482,PRD02005,Food & Cooking,297,Added to Cart,YouTube,False,,False,False,False,0,2025-12-09,8,Mobile
CHK00243,CRE0430,PRD02097,Music & Audio Production,37,Final Review,Direct,False,,False,False,False,0,2025-10-11,4,Mobile
CHK00244,CRE0110,PRD00715,Food & Cooking,37,Final Review,TikTok,True,1.2,True,False,False,0,2026-02-20,6,Mobile
CHK00245,CRE0436,PRD02150,Comedy & Entertainment,9,Final Review,Direct,False,,False,False,False,0,2026-03-03,6,Mobile
CHK00246,CRE0442,PRD01423,Science & Space,97,Started Checkout,YouTube,True,3.9,False,True,False,0,2025-12-26,12,Mobile
CHK00247,CRE0361,PRD00209,Gaming & Esports,297,Added to Cart,Email,True,3.6,False,True,False,0,2025-12-23,7,Mobile
CHK00248,CRE0236,PRD01231,Language Learning,97,Final Review,Google,False,,False,False,False,0,2026-01-03,6,Tablet
CHK00249,CRE0055,PRD00546,Pet Care,9,Final Review,TikTok,True,1.5,True,True,False,0,2025-12-14,8,Mobile
CHK00250,CRE0058,PRD00734,Science & Space,37,Payment Info,Direct,False,,False,False,False,0,2026-02-04,14,Mobile
CHK00251,CRE0071,PRD00272,Language Learning,27,Final Review,TikTok,False,,False,False,False,0,2025-11-05,21,Mobile
CHK00252,CRE0572,PRD00376,Beauty & Fashion,67,Payment Info,Instagram,True,3.7,False,True,False,0,2026-03-16,13,Tablet
CHK00253,CRE0282,PRD02205,Travel & Adventure,67,Final Review,Google,False,,False,False,False,0,2025-10-27,18,Mobile
CHK00254,CRE0576,PRD01588,Technology & Software,497,Started Checkout,YouTube,False,,False,False,False,0,2026-03-05,23,Tablet
CHK00255,CRE0488,PRD00152,Photography & Videography,37,Started Checkout,Google,True,1.3,True,True,False,0,2025-10-02,10,Mobile
CHK00256,CRE0136,PRD01795,Photography & Videography,17,Payment Info,Instagram,False,,False,False,False,0,2025-11-03,22,Mobile
CHK00257,CRE0481,PRD00949,Language Learning,297,Payment Info,Direct,False,,False,False,False,0,2025-12-15,10,Mobile
CHK00258,CRE0538,PRD01031,Parenting & Family,197,Added to Cart,YouTube,True,1.2,False,False,False,0,2025-12-14,8,Mobile
CHK00259,CRE0443,PRD02180,Education & Online Courses,17,Payment Info,YouTube,True,2.8,True,False,False,0,2025-10-10,14,Desktop
CHK00260,CRE0533,PRD01465,Gaming & Esports,497,Started Checkout,Email,True,3.3,True,False,False,0,2025-11-26,2,Tablet
CHK00261,CRE0268,PRD00757,Parenting & Family,37,Started Checkout,Direct,False,,False,False,False,0,2025-12-22,13,Desktop
CHK00262,CRE0299,PRD00615,Education & Online Courses,9,Started Checkout,Direct,False,,False,False,False,0,2025-12-11,7,Mobile
CHK00263,CRE0338,PRD02161,Photography & Videography,67,Added to Cart,TikTok,True,0.6,False,False,False,0,2025-11-15,5,Mobile
CHK00264,CRE0128,PRD01699,Beauty & Fashion,67,Started Checkout,Email,True,3.9,True,False,False,0,2025-10-30,10,Mobile
CHK00265,CRE0406,PRD02174,Food & Cooking,17,Payment Info,Email,False,,False,False,False,0,2026-02-20,13,Mobile
CHK00266,CRE0174,PRD00061,Finance & Investing,127,Final Review,YouTube,True,3.5,False,True,True,127,2025-10-26,10,Mobile
CHK00267,CRE0471,PRD01447,Technology & Software,97,Started Checkout,Google,False,,False,False,False,0,2025-10-16,16,Mobile
CHK00268,CRE0447,PRD00341,Gaming & Esports,127,Final Review,Instagram,True,2.9,True,False,False,0,2026-02-01,21,Mobile
CHK00269,CRE0592,PRD02264,Gaming & Esports,17,Payment Info,Instagram,True,2.5,False,True,False,0,2025-11-06,12,Tablet
CHK00270,CRE0420,PRD01974,Travel & Adventure,197,Added to Cart,Email,True,3.5,True,True,False,0,2025-12-13,15,Desktop
CHK00271,CRE0412,PRD01788,Personal Development,97,Final Review,YouTube,True,2.5,False,True,False,0,2025-11-22,18,Mobile
CHK00272,CRE0515,PRD00334,Personal Development,197,Payment Info,Instagram,False,,False,False,False,0,2026-03-06,6,Tablet
CHK00273,CRE0284,PRD02119,Technology & Software,37,Started Checkout,Direct,True,3.9,False,False,False,0,2026-02-27,18,Mobile
CHK00274,CRE0260,PRD00471,Personal Development,37,Payment Info,Instagram,True,2.3,True,False,False,0,2026-01-26,8,Mobile
CHK00275,CRE0094,PRD01695,Beauty & Fashion,9,Started Checkout,YouTube,False,,False,False,False,0,2025-11-17,10,Mobile
CHK00276,CRE0211,PRD02248,Home Decor & Interior Design,27,Payment Info,Email,True,3.1,True,False,False,0,2025-11-16,16,Mobile
CHK00277,CRE0271,PRD02441,Personal Development,197,Added to Cart,Email,True,3.8,True,True,False,0,2025-11-15,22,Mobile
CHK00278,CRE0359,PRD01912,Music & Audio Production,47,Payment Info,YouTube,True,2.7,False,False,False,0,2025-12-08,7,Mobile
CHK00279,CRE0158,PRD01235,Comedy & Entertainment,127,Started Checkout,YouTube,True,2.5,False,True,False,0,2026-01-29,6,Desktop
CHK00280,CRE0248,PRD01023,Music & Audio Production,197,Final Review,TikTok,False,,False,False,False,0,2026-02-12,1,Mobile
CHK00281,CRE0539,PRD00622,Technology & Software,297,Payment Info,Google,True,2.5,False,True,False,0,2025-12-24,2,Mobile
CHK00282,CRE0217,PRD01388,Personal Development,497,Payment Info,Email,True,0.9,True,True,False,0,2025-11-30,17,Desktop
CHK00283,CRE0508,PRD01133,Sustainable Living,497,Payment Info,YouTube,True,0.9,False,True,False,0,2025-11-23,16,Tablet
CHK00284,CRE0110,PRD00873,Pet Care,37,Started Checkout,Instagram,True,2.0,True,False,False,0,2025-10-16,19,Mobile
CHK00285,CRE0043,PRD02062,Personal Development,67,Payment Info,Direct,True,3.9,True,False,False,0,2026-03-03,16,Tablet
CHK00286,CRE0249,PRD01375,Photography & Videography,97,Started Checkout,TikTok,True,3.4,False,False,False,0,2025-10-15,12,Mobile
CHK00287,CRE0436,PRD02133,Gaming & Esports,497,Final Review,Instagram,True,2.0,False,True,False,0,2026-01-24,18,Desktop
CHK00288,CRE0076,PRD01046,Parenting & Family,97,Payment Info,Email,True,0.9,True,True,True,97,2026-01-24,14,Mobile
CHK00289,CRE0063,PRD01094,Gaming & Esports,197,Added to Cart,YouTube,True,3.4,True,True,False,0,2025-09-30,18,Desktop
CHK00290,CRE0236,PRD00642,Pet Care,37,Final Review,Email,True,3.1,True,False,False,0,2025-10-22,1,Mobile
CHK00291,CRE0456,PRD02016,Education & Online Courses,9,Payment Info,TikTok,True,1.1,False,True,False,0,2026-01-20,9,Tablet
CHK00292,CRE0352,PRD00158,Finance & Investing,9,Payment Info,Email,True,3.3,True,False,False,0,2025-12-01,11,Tablet
CHK00293,CRE0446,PRD02011,Beauty & Fashion,97,Started Checkout,TikTok,True,3.7,False,False,False,0,2025-10-16,22,Mobile
CHK00294,CRE0124,PRD02089,Pet Care,67,Started Checkout,Direct,False,,False,False,False,0,2026-01-07,22,Mobile
CHK00295,CRE0237,PRD00658,Science & Space,9,Started Checkout,Google,False,,False,False,False,0,2025-09-27,17,Mobile
CHK00296,CRE0336,PRD02218,Comedy & Entertainment,197,Added to Cart,Email,True,2.1,True,True,False,0,2026-01-15,22,Mobile
CHK00297,CRE0073,PRD02470,Science & Space,27,Started Checkout,Direct,True,2.6,True,False,False,0,2025-10-25,19,Mobile
CHK00298,CRE0278,PRD02179,Business & Entrepreneurship,97,Added to Cart,Email,False,,False,False,False,0,2025-12-31,14,Mobile
CHK00299,CRE0429,PRD02003,Parenting & Family,27,Payment Info,Direct,True,1.0,True,False,False,0,2026-01-10,16,Desktop
CHK00300,CRE0188,PRD00935,Travel & Adventure,47,Started Checkout,YouTube,False,,False,False,False,0,2025-12-13,9,Desktop
CHK00301,CRE0370,PRD01531,Technology & Software,47,Payment Info,Google,True,0.6,False,True,False,0,2026-01-07,20,Mobile
CHK00302,CRE0152,PRD02297,Education & Online Courses,37,Added to Cart,Email,True,0.9,True,False,False,0,2025-12-16,21,Mobile
CHK00303,CRE0335,PRD01143,Technology & Software,67,Started Checkout,Email,True,1.2,True,True,False,0,2025-10-25,5,Mobile
CHK00304,CRE0028,PRD00284,Business & Entrepreneurship,9,Final Review,Google,False,,False,False,False,0,2025-11-05,22,Mobile
CHK00305,CRE0309,PRD00422,Beauty & Fashion,297,Final Review,TikTok,True,1.6,True,False,False,0,2025-10-21,1,Desktop
CHK00306,CRE0311,PRD02406,Travel & Adventure,67,Added to Cart,Email,False,,False,False,False,0,2026-02-02,9,Mobile
CHK00307,CRE0498,PRD02461,Music & Audio Production,127,Added to Cart,Email,True,3.8,True,False,False,0,2025-09-25,9,Mobile
CHK00308,CRE0400,PRD00354,Sustainable Living,67,Started Checkout,TikTok,False,,False,False,False,0,2026-03-15,14,Mobile
CHK00309,CRE0364,PRD01845,Personal Development,27,Final Review,Direct,False,,False,False,False,0,2026-02-25,20,Desktop
CHK00310,CRE0016,PRD00681,Technology & Software,67,Final Review,Direct,False,,False,False,False,0,2026-02-01,16,Mobile
CHK00311,CRE0551,PRD00324,Travel & Adventure,497,Payment Info,YouTube,True,2.2,True,True,False,0,2025-12-21,9,Tablet
CHK00312,CRE0189,PRD00558,Comedy & Entertainment,9,Added to Cart,YouTube,True,3.9,False,False,False,0,2026-02-08,0,Tablet
CHK00313,CRE0105,PRD01086,Sustainable Living,297,Started Checkout,YouTube,True,2.7,False,True,False,0,2025-11-24,5,Mobile
CHK00314,CRE0367,PRD02100,Science & Space,197,Started Checkout,TikTok,True,3.6,False,True,False,0,2025-10-27,11,Desktop
CHK00315,CRE0422,PRD01665,Pet Care,497,Payment Info,Direct,False,,False,False,False,0,2025-10-23,9,Mobile
CHK00316,CRE0162,PRD00629,Finance & Investing,67,Added to Cart,Email,True,1.7,False,True,False,0,2026-01-24,21,Mobile
CHK00317,CRE0217,PRD01803,Business & Entrepreneurship,497,Added to Cart,TikTok,True,1.1,False,True,False,0,2026-02-15,14,Tablet
CHK00318,CRE0561,PRD00691,Sustainable Living,9,Added to Cart,TikTok,True,1.3,False,False,False,0,2025-12-07,22,Mobile
CHK00319,CRE0049,PRD00545,Education & Online Courses,47,Payment Info,Email,True,1.4,True,False,False,0,2026-03-16,19,Tablet
CHK00320,CRE0245,PRD01509,Comedy & Entertainment,97,Started Checkout,Email,False,,False,False,False,0,2026-01-17,7,Mobile
CHK00321,CRE0561,PRD00983,Sustainable Living,47,Started Checkout,YouTube,True,0.6,True,False,False,0,2025-11-25,11,Mobile
CHK00322,CRE0179,PRD01203,Sustainable Living,97,Added to Cart,TikTok,False,,False,False,False,0,2025-12-03,8,Mobile
CHK00323,CRE0514,PRD01431,Gaming & Esports,47,Payment Info,Direct,True,0.9,False,False,False,0,2025-12-13,3,Mobile
CHK00324,CRE0587,PRD00050,Photography & Videography,127,Added to Cart,Direct,True,3.2,True,False,False,0,2026-03-02,11,Mobile
CHK00325,CRE0270,PRD02010,Gaming & Esports,9,Payment Info,TikTok,True,2.4,False,False,False,0,2026-01-10,12,Mobile
CHK00326,CRE0280,PRD00917,Home Decor & Interior Design,127,Started Checkout,Google,True,2.1,True,False,False,0,2026-01-10,0,Desktop
CHK00327,CRE0154,PRD02215,Sustainable Living,97,Added to Cart,Email,False,,False,False,False,0,2025-12-13,12,Mobile
CHK00328,CRE0392,PRD02161,Photography & Videography,497,Started Checkout,TikTok,True,2.8,False,True,False,0,2026-01-13,2,Mobile
CHK00329,CRE0454,PRD01187,Music & Audio Production,97,Started Checkout,Google,False,,False,False,False,0,2025-10-17,5,Desktop
CHK00330,CRE0406,PRD02191,Gaming & Esports,27,Added to Cart,YouTube,False,,False,False,False,0,2025-12-12,22,Mobile
CHK00331,CRE0044,PRD02298,Home Decor & Interior Design,197,Final Review,TikTok,False,,False,False,False,0,2026-03-10,12,Mobile
CHK00332,CRE0132,PRD00800,Personal Development,497,Started Checkout,YouTube,True,2.8,False,True,False,0,2025-10-27,21,Mobile
CHK00333,CRE0258,PRD00348,Language Learning,127,Final Review,YouTube,True,2.5,False,False,False,0,2026-01-11,21,Tablet
CHK00334,CRE0537,PRD00952,Home Decor & Interior Design,297,Started Checkout,Google,True,0.7,True,False,False,0,2025-10-20,8,Desktop
CHK00335,CRE0560,PRD02490,Music & Audio Production,67,Final Review,YouTube,True,3.7,True,True,False,0,2026-01-06,8,Mobile
CHK00336,CRE0070,PRD02106,Music & Audio Production,127,Final Review,TikTok,True,1.6,True,False,False,0,2025-09-22,4,Mobile
CHK00337,CRE0506,PRD02104,Technology & Software,17,Final Review,TikTok,False,,False,False,False,0,2025-12-06,12,Mobile
CHK00338,CRE0205,PRD02220,Finance & Investing,497,Started Checkout,TikTok,False,,False,False,False,0,2026-01-07,4,Tablet
CHK00339,CRE0595,PRD02472,Comedy & Entertainment,9,Payment Info,Email,True,3.8,False,False,True,9,2025-12-07,17,Tablet
CHK00340,CRE0266,PRD01500,Business & Entrepreneurship,17,Added to Cart,TikTok,True,3.4,True,True,False,0,2026-01-14,10,Tablet
CHK00341,CRE0088,PRD02459,Education & Online Courses,127,Final Review,Direct,False,,False,False,False,0,2025-10-20,12,Tablet
CHK00342,CRE0466,PRD01797,Finance & Investing,127,Added to Cart,Direct,True,2.6,True,True,False,0,2025-12-04,9,Mobile
CHK00343,CRE0502,PRD02069,Comedy & Entertainment,9,Final Review,TikTok,True,2.0,False,False,False,0,2025-10-01,3,Mobile
CHK00344,CRE0492,PRD01833,Beauty & Fashion,17,Final Review,Direct,False,,False,False,False,0,2025-12-24,11,Tablet
CHK00345,CRE0317,PRD00205,Technology & Software,197,Started Checkout,Email,True,2.4,True,True,False,0,2026-03-03,0,Mobile
CHK00346,CRE0117,PRD02220,Finance & Investing,67,Payment Info,Email,True,0.9,False,False,False,0,2026-01-23,4,Tablet
CHK00347,CRE0363,PRD01266,Photography & Videography,27,Added to Cart,TikTok,True,3.6,False,False,False,0,2025-11-18,2,Tablet
CHK00348,CRE0419,PRD02070,Gaming & Esports,9,Payment Info,Google,False,,False,False,False,0,2026-01-30,21,Tablet
CHK00349,CRE0174,PRD01498,Travel & Adventure,97,Payment Info,Google,False,,False,False,False,0,2025-11-11,18,Tablet
CHK00350,CRE0028,PRD02156,Finance & Investing,17,Added to Cart,TikTok,False,,False,False,False,0,2026-01-07,15,Desktop
CHK00351,CRE0413,PRD02316,Science & Space,97,Final Review,Direct,False,,False,False,False,0,2025-12-10,2,Mobile
CHK00352,CRE0231,PRD00928,Beauty & Fashion,127,Payment Info,TikTok,False,,False,False,False,0,2025-12-10,5,Mobile
CHK00353,CRE0456,PRD01438,Technology & Software,37,Added to Cart,YouTube,False,,False,False,False,0,2025-11-23,1,Desktop
CHK00354,CRE0039,PRD02210,Travel & Adventure,9,Final Review,Email,True,3.5,False,True,False,0,2025-11-14,8,Desktop
CHK00355,CRE0037,PRD00415,Pet Care,297,Payment Info,Google,False,,False,False,False,0,2026-02-08,3,Desktop
CHK00356,CRE0588,PRD01701,Music & Audio Production,97,Started Checkout,Instagram,False,,False,False,False,0,2026-03-17,10,Tablet
CHK00357,CRE0460,PRD01365,Business & Entrepreneurship,27,Started Checkout,Instagram,True,3.0,False,False,False,0,2026-01-20,11,Mobile
CHK00358,CRE0294,PRD02029,Education & Online Courses,67,Started Checkout,Email,False,,False,False,False,0,2026-02-08,22,Tablet
CHK00359,CRE0112,PRD01465,Photography & Videography,27,Added to Cart,Email,True,1.6,False,True,False,0,2025-11-15,22,Tablet
CHK00360,CRE0016,PRD02033,Sustainable Living,497,Final Review,TikTok,True,0.7,False,False,True,497,2026-02-24,11,Mobile
CHK00361,CRE0227,PRD01368,Technology & Software,127,Added to Cart,Instagram,True,1.8,False,True,False,0,2025-10-29,4,Mobile
CHK00362,CRE0236,PRD00944,Parenting & Family,17,Payment Info,Google,True,2.2,False,True,False,0,2025-11-14,13,Desktop
CHK00363,CRE0084,PRD00425,Photography & Videography,97,Started Checkout,YouTube,True,2.0,True,False,False,0,2026-01-10,7,Mobile
CHK00364,CRE0187,PRD01579,Home Decor & Interior Design,97,Payment Info,Google,True,1.8,False,True,False,0,2025-12-14,20,Mobile
CHK00365,CRE0166,PRD00065,Pet Care,127,Final Review,TikTok,True,2.3,False,False,True,127,2025-11-24,13,Mobile
CHK00366,CRE0270,PRD01006,Parenting & Family,97,Started Checkout,Google,True,0.9,True,True,False,0,2025-11-20,13,Tablet
CHK00367,CRE0594,PRD00546,Finance & Investing,17,Added to Cart,Instagram,True,3.7,False,False,False,0,2025-11-24,20,Tablet
CHK00368,CRE0370,PRD01541,Gaming & Esports,97,Final Review,YouTube,False,,False,False,False,0,2025-12-24,22,Mobile
CHK00369,CRE0567,PRD01471,Finance & Investing,127,Added to Cart,Instagram,True,1.1,False,True,False,0,2026-01-10,3,Tablet
CHK00370,CRE0458,PRD00463,Personal Development,17,Payment Info,Google,True,2.8,False,False,False,0,2025-10-03,0,Mobile
CHK00371,CRE0480,PRD02324,Comedy & Entertainment,27,Final Review,YouTube,True,3.8,False,False,False,0,2026-02-09,14,Desktop
CHK00372,CRE0496,PRD01826,Photography & Videography,197,Added to Cart,Instagram,False,,False,False,False,0,2025-09-22,8,Mobile
CHK00373,CRE0300,PRD01531,Sustainable Living,497,Started Checkout,YouTube,True,0.9,False,True,False,0,2025-12-13,16,Tablet
