campaign_id,creator_id,campaign_type,niche,email_list_size,emails_sent,open_rate,click_rate,conversion_rate,unsubscribe_rate,revenue_generated_usd,revenue_per_email_usd,ai_generated_copy,send_date,send_day_of_week,subject_line_length,has_emoji_in_subject,sequence_number
EML0690,CRE0201,Re-engagement,Finance & Investing,4073,4008,0.202,0.042,0.0028,0.0129,0.0,0.0,True,2025-03-19,Thursday,75,True,3
EML0691,CRE0518,Re-engagement,Pet Care,4349,4239,0.24,0.048,0.0096,0.0064,0.0,0.0,True,2025-08-11,Thursday,46,False,1
EML0692,CRE0447,Abandoned Cart Recovery,Travel & Adventure,8782,8362,0.613,0.087,0.0111,0.0138,5620.23,1.2,False,2025-07-25,Friday,45,False,3
EML0693,CRE0203,Abandoned Cart Recovery,Sustainable Living,654,627,0.341,0.087,0.0091,0.0063,638.33,3.29,True,2025-12-03,Tuesday,36,False,5
EML0694,CRE0341,Re-engagement,Technology & Software,5439,5383,0.206,0.021,0.0029,0.0088,0.0,0.0,False,2026-02-04,Thursday,39,False,5
EML0695,CRE0088,Product Launch,Pet Care,470,439,0.341,0.036,0.0043,0.0081,162.13,2.81,False,2026-03-06,Thursday,69,True,2
EML0696,CRE0339,Weekly Newsletter,Beauty & Fashion,14083,13793,0.328,0.046,0.0041,0.0027,0.0,0.0,True,2025-04-12,Monday,31,False,5
EML0697,CRE0599,Product Launch,Home Decor & Interior Design,10388,10167,0.333,0.044,0.005,0.0059,11856.77,7.79,True,2026-02-04,Monday,38,False,4
EML0698,CRE0032,Weekly Newsletter,Pet Care,12504,12071,0.302,0.068,0.0133,0.0142,0.0,0.0,True,2025-07-27,Monday,52,False,4
EML0699,CRE0492,New Content Alert,Beauty & Fashion,1442,1424,0.27,0.061,0.0055,0.014,0.0,0.0,False,2025-07-27,Thursday,75,True,1
EML0700,CRE0418,Promotional Offer,Pet Care,2846,2730,0.302,0.084,0.0088,0.0103,8107.76,11.23,True,2025-07-06,Monday,60,True,2
EML0701,CRE0050,Re-engagement,Parenting & Family,7922,7838,0.248,0.082,0.0146,0.0038,0.0,0.0,True,2025-06-09,Monday,43,False,5
EML0702,CRE0205,Promotional Offer,Business & Entrepreneurship,10482,10384,0.335,0.039,0.0065,0.0043,8025.11,5.86,False,2025-03-24,Wednesday,53,False,5
EML0703,CRE0072,Promotional Offer,Beauty & Fashion,13303,12470,0.202,0.033,0.0021,0.0085,9364.38,10.56,True,2025-06-05,Tuesday,57,True,3
EML0704,CRE0476,Promotional Offer,Comedy & Entertainment,10801,10279,0.264,0.027,0.0029,0.0065,3680.1,4.78,False,2025-09-12,Wednesday,71,False,1
EML0705,CRE0363,New Content Alert,Music & Audio Production,10439,9684,0.247,0.031,0.0038,0.0145,0.0,0.0,False,2026-03-19,Friday,71,True,5
EML0706,CRE0020,Weekly Newsletter,Travel & Adventure,12861,12211,0.21,0.039,0.0021,0.0109,0.0,0.0,False,2025-08-13,Thursday,48,True,5
EML0707,CRE0518,Product Launch,Sustainable Living,9183,9112,0.46,0.146,0.0098,0.0086,73514.25,11.92,True,2025-05-29,Thursday,46,True,3
EML0708,CRE0006,Re-engagement,Sustainable Living,9959,9674,0.175,0.046,0.0092,0.0073,0.0,0.0,True,2025-08-22,Monday,56,False,3
EML0709,CRE0377,Abandoned Cart Recovery,Business & Entrepreneurship,3498,3254,0.432,0.134,0.0188,0.009,7856.7,3.88,True,2026-02-25,Friday,73,True,5
EML0710,CRE0107,Abandoned Cart Recovery,Travel & Adventure,2594,2524,0.42,0.062,0.0091,0.0056,7193.84,10.65,False,2025-06-26,Friday,40,True,2
EML0711,CRE0220,Re-engagement,Music & Audio Production,5829,5617,0.211,0.074,0.0048,0.0031,0.0,0.0,True,2025-10-12,Friday,62,True,1
EML0712,CRE0438,Re-engagement,Language Learning,5314,5087,0.171,0.042,0.0032,0.0149,0.0,0.0,False,2025-11-23,Tuesday,45,False,1
EML0713,CRE0448,Abandoned Cart Recovery,Personal Development,13556,13255,0.397,0.082,0.0111,0.0066,3706.94,0.84,True,2025-10-17,Friday,62,False,1
EML0714,CRE0285,Promotional Offer,Education & Online Courses,4734,4409,0.333,0.1,0.009,0.0106,5028.79,3.19,True,2025-06-30,Tuesday,70,True,1
EML0715,CRE0432,New Content Alert,Business & Entrepreneurship,1996,1951,0.438,0.115,0.0165,0.0132,0.0,0.0,True,2025-07-16,Tuesday,65,True,4
EML0716,CRE0135,Product Launch,Business & Entrepreneurship,3677,3450,0.403,0.117,0.0223,0.0045,11390.69,6.57,False,2025-04-23,Thursday,56,False,4
EML0717,CRE0493,Weekly Newsletter,Education & Online Courses,2891,2824,0.369,0.044,0.0028,0.0035,0.0,0.0,False,2026-01-05,Monday,65,True,4
EML0718,CRE0397,Abandoned Cart Recovery,Pet Care,2128,1974,0.411,0.08,0.009,0.0034,1658.26,2.37,False,2025-05-28,Thursday,30,True,1
EML0719,CRE0514,Re-engagement,Pet Care,14028,13969,0.214,0.052,0.008,0.005,0.0,0.0,False,2025-08-19,Friday,52,True,1
EML0720,CRE0419,Product Launch,Travel & Adventure,10790,10271,0.475,0.154,0.0299,0.0078,81375.64,10.31,False,2026-01-24,Tuesday,37,True,3
EML0721,CRE0156,New Content Alert,Finance & Investing,14498,14097,0.413,0.111,0.0113,0.0024,0.0,0.0,True,2026-01-10,Thursday,40,True,5
EML0722,CRE0425,Re-engagement,Technology & Software,10920,10388,0.141,0.018,0.0011,0.0147,0.0,0.0,True,2025-07-10,Wednesday,51,False,3
EML0723,CRE0039,Weekly Newsletter,Pet Care,11216,11118,0.369,0.042,0.0024,0.0095,0.0,0.0,False,2025-04-02,Monday,34,False,5
EML0724,CRE0193,Product Launch,Comedy & Entertainment,5727,5681,0.53,0.083,0.0087,0.0136,11210.92,4.45,False,2025-05-19,Friday,53,True,5
EML0725,CRE0277,Weekly Newsletter,Comedy & Entertainment,1061,985,0.368,0.089,0.0128,0.0088,0.0,0.0,True,2025-09-27,Monday,72,True,5
EML0726,CRE0334,Weekly Newsletter,Technology & Software,9761,9374,0.202,0.045,0.0065,0.0146,0.0,0.0,True,2025-08-22,Friday,55,True,5
EML0727,CRE0537,New Content Alert,Education & Online Courses,13865,13066,0.428,0.052,0.0064,0.0122,0.0,0.0,True,2025-11-11,Wednesday,53,True,4
EML0728,CRE0053,Product Launch,Language Learning,10767,10192,0.527,0.063,0.0049,0.0064,22520.94,6.3,True,2026-02-13,Friday,60,True,4
EML0729,CRE0116,Weekly Newsletter,Music & Audio Production,9620,9213,0.338,0.06,0.0082,0.0148,0.0,0.0,True,2025-04-05,Thursday,71,False,1
EML0730,CRE0090,Abandoned Cart Recovery,Home Decor & Interior Design,10984,10702,0.566,0.197,0.0357,0.0133,28168.97,2.3,True,2025-06-12,Monday,35,True,1
EML0731,CRE0020,Abandoned Cart Recovery,Travel & Adventure,5527,5120,0.501,0.138,0.009,0.006,42759.87,11.19,False,2025-08-01,Monday,65,True,5
EML0732,CRE0221,Weekly Newsletter,Pet Care,5981,5750,0.217,0.031,0.0043,0.0141,0.0,0.0,True,2025-06-07,Thursday,59,True,3
EML0733,CRE0151,Promotional Offer,Comedy & Entertainment,12315,12287,0.345,0.108,0.0122,0.0133,29183.3,6.36,True,2025-06-13,Thursday,65,True,2
EML0734,CRE0275,Abandoned Cart Recovery,Gaming & Esports,2279,2178,0.482,0.11,0.0208,0.0062,4507.06,3.73,False,2025-05-16,Tuesday,75,True,4
EML0735,CRE0226,Product Launch,Pet Care,10730,10639,0.389,0.092,0.0047,0.0142,16857.83,4.39,False,2025-09-29,Friday,32,True,2
EML0736,CRE0325,Product Launch,Travel & Adventure,1852,1774,0.314,0.077,0.0131,0.0069,3949.39,8.82,False,2025-11-11,Thursday,36,False,2
EML0737,CRE0020,Promotional Offer,Music & Audio Production,13206,12834,0.284,0.083,0.0156,0.0108,15533.46,4.99,True,2026-01-12,Tuesday,59,False,4
EML0738,CRE0405,Weekly Newsletter,Parenting & Family,3543,3305,0.234,0.071,0.0098,0.0088,0.0,0.0,True,2026-02-14,Tuesday,36,True,4
EML0739,CRE0517,Promotional Offer,Food & Cooking,6066,6014,0.18,0.031,0.005,0.0136,3774.08,11.15,True,2026-03-16,Wednesday,45,True,4
EML0740,CRE0481,Weekly Newsletter,Finance & Investing,5949,5850,0.207,0.023,0.0023,0.0089,0.0,0.0,False,2025-07-04,Wednesday,73,False,4
EML0741,CRE0515,Weekly Newsletter,Education & Online Courses,2328,2318,0.211,0.032,0.005,0.0072,0.0,0.0,True,2025-10-15,Monday,42,True,4
EML0742,CRE0454,Abandoned Cart Recovery,Sustainable Living,6727,6535,0.383,0.103,0.0118,0.0068,14807.84,5.58,True,2025-09-12,Thursday,52,True,3
EML0743,CRE0165,Abandoned Cart Recovery,Pet Care,3134,2895,0.425,0.08,0.0104,0.0087,8599.07,8.07,True,2025-09-13,Thursday,44,True,4
EML0744,CRE0581,Weekly Newsletter,Home Decor & Interior Design,9209,8576,0.293,0.071,0.006,0.0062,0.0,0.0,True,2026-03-05,Thursday,62,False,2
EML0745,CRE0479,Abandoned Cart Recovery,Travel & Adventure,10421,10038,0.416,0.109,0.0167,0.0023,46496.93,9.84,False,2025-10-07,Monday,65,False,5
EML0746,CRE0170,Re-engagement,Pet Care,6396,5891,0.163,0.025,0.0024,0.0094,0.0,0.0,True,2025-07-25,Tuesday,63,True,2
EML0747,CRE0216,New Content Alert,Gaming & Esports,7861,7732,0.252,0.081,0.0046,0.0075,0.0,0.0,True,2025-06-08,Monday,59,True,4
EML0748,CRE0359,Promotional Offer,Sustainable Living,4394,4046,0.344,0.062,0.0113,0.0051,4039.13,4.31,False,2025-11-05,Friday,58,False,2
EML0749,CRE0473,Abandoned Cart Recovery,Parenting & Family,10475,10445,0.437,0.056,0.0073,0.0068,22942.81,8.95,False,2025-07-27,Friday,64,True,3
EML0750,CRE0495,Weekly Newsletter,Gaming & Esports,10537,9952,0.217,0.034,0.0043,0.0102,0.0,0.0,False,2025-09-17,Tuesday,43,False,4
EML0751,CRE0486,New Content Alert,Music & Audio Production,6881,6396,0.275,0.063,0.0042,0.0135,0.0,0.0,False,2025-11-15,Tuesday,32,False,1
EML0752,CRE0422,Product Launch,Travel & Adventure,8906,8619,0.277,0.06,0.0038,0.003,7312.08,4.94,False,2025-08-28,Tuesday,57,False,2
EML0753,CRE0085,Re-engagement,Travel & Adventure,7279,7013,0.128,0.02,0.0018,0.002,0.0,0.0,False,2025-12-11,Thursday,36,True,5
EML0754,CRE0428,Weekly Newsletter,Beauty & Fashion,8980,8822,0.255,0.045,0.0032,0.009,0.0,0.0,False,2025-07-03,Thursday,50,False,5
EML0755,CRE0246,Abandoned Cart Recovery,Education & Online Courses,8713,8471,0.346,0.035,0.0068,0.0126,11691.0,11.08,True,2025-05-20,Monday,44,False,1
EML0756,CRE0545,Weekly Newsletter,Beauty & Fashion,14971,14556,0.268,0.059,0.0062,0.0103,0.0,0.0,True,2025-04-22,Tuesday,38,False,4
EML0757,CRE0181,Weekly Newsletter,Beauty & Fashion,6190,6069,0.342,0.093,0.014,0.0055,0.0,0.0,False,2026-01-05,Monday,35,False,2
EML0758,CRE0585,Weekly Newsletter,Technology & Software,6837,6833,0.306,0.075,0.0046,0.0046,0.0,0.0,False,2025-05-21,Monday,45,False,5
EML0759,CRE0343,Product Launch,Sustainable Living,3180,3078,0.452,0.107,0.0084,0.0055,17778.99,11.56,True,2025-09-24,Friday,59,False,5
EML0760,CRE0343,Promotional Offer,Finance & Investing,1001,998,0.233,0.07,0.0067,0.0016,1036.72,6.35,True,2025-08-19,Wednesday,57,False,1
EML0761,CRE0597,Promotional Offer,Comedy & Entertainment,2995,2955,0.289,0.093,0.0175,0.01,9152.47,11.37,False,2025-11-09,Monday,37,True,3
EML0762,CRE0284,Promotional Offer,Language Learning,3939,3696,0.288,0.092,0.0099,0.0079,8954.75,8.58,False,2025-12-27,Friday,32,True,2
EML0763,CRE0321,Weekly Newsletter,Sustainable Living,12291,11437,0.279,0.079,0.0103,0.0068,0.0,0.0,False,2025-10-14,Friday,41,False,3
EML0764,CRE0363,Promotional Offer,Comedy & Entertainment,5029,4933,0.216,0.035,0.0031,0.0139,767.99,2.02,False,2025-09-17,Friday,44,True,1
EML0765,CRE0540,Abandoned Cart Recovery,Sustainable Living,10500,9751,0.54,0.092,0.0101,0.0118,23578.13,4.52,False,2025-11-04,Friday,55,True,5
EML0766,CRE0566,Abandoned Cart Recovery,Gaming & Esports,4429,4288,0.483,0.094,0.0106,0.0118,8928.19,4.44,False,2025-10-08,Thursday,59,False,4
EML0767,CRE0580,Product Launch,Education & Online Courses,4662,4607,0.465,0.145,0.0205,0.0052,33948.22,10.8,False,2025-08-30,Thursday,53,True,5
EML0768,CRE0283,Abandoned Cart Recovery,Personal Development,14051,14040,0.393,0.096,0.0169,0.0099,32602.14,6.15,False,2025-03-26,Thursday,65,False,3
EML0769,CRE0133,Promotional Offer,Technology & Software,5497,5408,0.319,0.1,0.0174,0.0078,13151.57,7.5,True,2025-11-04,Monday,34,True,2
EML0770,CRE0083,Abandoned Cart Recovery,Personal Development,5645,5395,0.435,0.062,0.0119,0.0117,6470.44,4.25,False,2026-02-22,Friday,61,False,4
EML0771,CRE0022,Re-engagement,Education & Online Courses,11721,11521,0.163,0.043,0.0026,0.0066,0.0,0.0,True,2025-11-04,Friday,47,False,2
EML0772,CRE0440,Promotional Offer,Language Learning,5823,5411,0.277,0.055,0.0069,0.0111,9820.57,11.07,True,2025-04-28,Tuesday,30,False,5
EML0773,CRE0114,Promotional Offer,Education & Online Courses,14568,14238,0.325,0.107,0.0145,0.0096,27305.86,5.39,False,2025-06-20,Thursday,40,True,4
EML0774,CRE0402,Re-engagement,Travel & Adventure,237,230,0.17,0.046,0.0045,0.0022,0.0,0.0,False,2025-11-09,Friday,66,False,4
EML0775,CRE0537,Abandoned Cart Recovery,Gaming & Esports,9042,8911,0.517,0.088,0.0096,0.0036,10325.51,2.51,False,2025-04-18,Monday,43,True,5
EML0776,CRE0311,New Content Alert,Photography & Videography,10781,10461,0.392,0.118,0.0087,0.0118,0.0,0.0,True,2025-08-27,Friday,48,False,5
EML0777,CRE0335,New Content Alert,Science & Space,12828,11880,0.316,0.087,0.0157,0.0096,0.0,0.0,True,2025-11-29,Thursday,70,True,5
EML0778,CRE0231,Abandoned Cart Recovery,Sustainable Living,3343,3213,0.387,0.109,0.016,0.0072,10477.62,7.43,True,2025-06-01,Monday,53,False,2
EML0779,CRE0457,Re-engagement,Personal Development,3364,3211,0.241,0.056,0.0065,0.004,0.0,0.0,True,2025-10-08,Thursday,55,True,4
EML0780,CRE0284,Promotional Offer,Pet Care,13902,13708,0.215,0.049,0.0057,0.0094,4964.91,3.39,True,2025-12-05,Tuesday,70,True,1
EML0781,CRE0266,Abandoned Cart Recovery,Sustainable Living,8258,7907,0.619,0.074,0.0144,0.0135,44332.77,11.72,False,2025-05-10,Friday,38,False,2
EML0782,CRE0428,Re-engagement,Travel & Adventure,5181,5166,0.212,0.034,0.0031,0.0037,0.0,0.0,True,2025-06-09,Thursday,41,False,4
EML0783,CRE0533,Product Launch,Parenting & Family,9138,8676,0.387,0.12,0.0148,0.0031,22364.23,5.27,True,2025-12-06,Wednesday,69,True,2
EML0784,CRE0118,Abandoned Cart Recovery,Food & Cooking,6252,5985,0.352,0.1,0.0087,0.0102,13204.22,6.0,False,2025-04-09,Tuesday,40,True,1
EML0785,CRE0559,Promotional Offer,Sustainable Living,2154,2063,0.338,0.084,0.0085,0.0068,1773.53,2.9,True,2025-08-19,Friday,34,False,4
EML0786,CRE0199,Abandoned Cart Recovery,Beauty & Fashion,10160,9688,0.574,0.103,0.011,0.0083,59707.54,9.94,True,2026-01-24,Monday,75,True,1
EML0787,CRE0006,Product Launch,Home Decor & Interior Design,9287,8604,0.519,0.14,0.0213,0.0088,27734.01,4.11,True,2025-10-07,Monday,69,False,4
EML0788,CRE0069,Abandoned Cart Recovery,Technology & Software,11901,11257,0.545,0.122,0.0088,0.0079,79208.88,10.01,True,2025-11-04,Tuesday,68,True,1
EML0789,CRE0330,Promotional Offer,Parenting & Family,9499,8894,0.287,0.081,0.0113,0.0097,2362.81,1.07,False,2025-06-30,Monday,40,False,3
EML0790,CRE0522,New Content Alert,Education & Online Courses,5663,5297,0.381,0.114,0.0113,0.0085,0.0,0.0,False,2026-01-03,Thursday,71,False,2
EML0791,CRE0314,Re-engagement,Travel & Adventure,14062,13491,0.186,0.02,0.0031,0.0068,0.0,0.0,False,2025-04-30,Tuesday,50,True,3
EML0792,CRE0551,New Content Alert,Music & Audio Production,9877,9335,0.302,0.033,0.0028,0.006,0.0,0.0,True,2025-07-12,Wednesday,72,False,3
EML0793,CRE0379,Abandoned Cart Recovery,Home Decor & Interior Design,5620,5229,0.622,0.184,0.0148,0.0141,43930.41,6.83,False,2026-01-19,Monday,41,True,3
EML0794,CRE0333,Abandoned Cart Recovery,Science & Space,9006,8884,0.469,0.059,0.0055,0.0032,19363.23,7.77,True,2025-09-04,Monday,49,False,2
EML0795,CRE0259,New Content Alert,Photography & Videography,12243,11583,0.443,0.085,0.0047,0.013,0.0,0.0,False,2026-02-21,Wednesday,75,False,1
EML0796,CRE0080,New Content Alert,Pet Care,3364,3196,0.41,0.099,0.0139,0.0121,0.0,0.0,True,2026-02-26,Tuesday,30,False,5
EML0797,CRE0273,Re-engagement,Personal Development,6025,5941,0.146,0.031,0.0061,0.0133,0.0,0.0,True,2025-08-03,Thursday,33,True,2
EML0798,CRE0024,Product Launch,Beauty & Fashion,14753,14249,0.503,0.083,0.0162,0.0147,34676.46,5.63,False,2025-10-25,Monday,38,False,1
EML0799,CRE0299,New Content Alert,Science & Space,10641,10533,0.303,0.071,0.0116,0.0052,0.0,0.0,True,2025-06-25,Thursday,55,False,1
EML0800,CRE0338,Weekly Newsletter,Music & Audio Production,9381,9328,0.355,0.099,0.0126,0.0059,0.0,0.0,True,2025-06-06,Friday,71,False,4
EML0801,CRE0379,Re-engagement,Music & Audio Production,14951,14950,0.147,0.021,0.0037,0.0106,0.0,0.0,True,2025-08-15,Tuesday,49,False,5
EML0802,CRE0169,Promotional Offer,Photography & Videography,2413,2412,0.327,0.066,0.0116,0.0013,6223.25,11.95,False,2026-01-23,Friday,59,False,5
EML0803,CRE0073,Promotional Offer,Photography & Videography,2871,2812,0.31,0.092,0.0052,0.0074,9768.39,11.93,True,2025-09-07,Monday,46,False,3
EML0804,CRE0119,Weekly Newsletter,Beauty & Fashion,3399,3355,0.255,0.05,0.0092,0.004,0.0,0.0,False,2026-03-18,Monday,46,False,3
EML0805,CRE0557,Abandoned Cart Recovery,Parenting & Family,9280,9116,0.625,0.107,0.0099,0.0062,4033.9,0.65,True,2025-08-28,Monday,36,False,3
EML0806,CRE0500,Re-engagement,Personal Development,14993,14035,0.178,0.019,0.0021,0.0102,0.0,0.0,False,2025-06-13,Monday,72,True,1
EML0807,CRE0480,New Content Alert,Business & Entrepreneurship,3820,3678,0.382,0.13,0.0108,0.004,0.0,0.0,True,2026-01-03,Thursday,65,False,3
EML0808,CRE0197,Re-engagement,Beauty & Fashion,8597,8478,0.134,0.034,0.0062,0.011,0.0,0.0,False,2025-05-22,Thursday,64,False,3
EML0809,CRE0039,Re-engagement,Pet Care,238,221,0.246,0.069,0.0119,0.0111,0.0,0.0,False,2026-02-26,Thursday,46,False,1
EML0810,CRE0058,Product Launch,Food & Cooking,2113,1977,0.37,0.047,0.0052,0.0107,2513.36,6.84,False,2025-12-04,Wednesday,53,False,4
EML0811,CRE0336,Re-engagement,Technology & Software,1624,1494,0.247,0.08,0.0096,0.0038,0.0,0.0,False,2025-03-23,Tuesday,52,False,4
EML0812,CRE0057,Abandoned Cart Recovery,Technology & Software,8861,8464,0.553,0.12,0.0187,0.0093,7350.2,1.25,False,2026-01-25,Thursday,57,False,1
EML0813,CRE0141,New Content Alert,Education & Online Courses,8763,8278,0.3,0.098,0.0141,0.0076,0.0,0.0,False,2025-06-05,Friday,66,True,5
EML0814,CRE0342,Product Launch,Gaming & Esports,3170,2920,0.504,0.095,0.0115,0.0107,17135.92,11.29,False,2025-10-13,Thursday,46,False,1
EML0815,CRE0085,Abandoned Cart Recovery,Technology & Software,8004,7579,0.481,0.094,0.0174,0.0069,17189.91,4.75,False,2025-11-09,Monday,68,True,2
EML0816,CRE0166,New Content Alert,Travel & Adventure,5452,5105,0.311,0.047,0.004,0.0077,0.0,0.0,False,2025-06-25,Monday,66,True,3
EML0817,CRE0457,New Content Alert,Parenting & Family,4296,4157,0.289,0.034,0.0067,0.0011,0.0,0.0,True,2025-11-01,Friday,30,True,1
EML0818,CRE0081,Weekly Newsletter,Education & Online Courses,6929,6652,0.375,0.105,0.0086,0.0038,0.0,0.0,False,2025-11-06,Wednesday,46,False,5
EML0819,CRE0546,Re-engagement,Science & Space,7947,7669,0.145,0.018,0.0014,0.0087,0.0,0.0,True,2025-11-12,Monday,50,False,2
EML0820,CRE0597,Promotional Offer,Technology & Software,2971,2915,0.317,0.099,0.0054,0.0021,6992.92,7.5,True,2025-12-25,Friday,36,False,2
EML0821,CRE0337,Weekly Newsletter,Sustainable Living,1456,1452,0.373,0.104,0.0198,0.0105,0.0,0.0,True,2025-12-11,Monday,60,True,5
EML0822,CRE0346,Abandoned Cart Recovery,Travel & Adventure,10052,9879,0.448,0.138,0.0135,0.012,38157.33,6.14,True,2025-07-15,Friday,43,False,5
EML0823,CRE0454,Promotional Offer,Finance & Investing,819,755,0.183,0.029,0.0056,0.0082,178.2,4.1,False,2025-06-13,Wednesday,39,True,4
EML0824,CRE0316,Re-engagement,Travel & Adventure,13328,12644,0.167,0.017,0.0022,0.0076,0.0,0.0,False,2025-11-11,Tuesday,36,True,1
EML0825,CRE0056,New Content Alert,Personal Development,3377,3138,0.345,0.052,0.0072,0.0037,0.0,0.0,False,2025-05-13,Friday,64,True,2
EML0826,CRE0142,Weekly Newsletter,Pet Care,10749,10550,0.349,0.078,0.0051,0.0044,0.0,0.0,False,2025-10-30,Friday,49,False,5
EML0827,CRE0322,Abandoned Cart Recovery,Beauty & Fashion,9163,8536,0.435,0.062,0.0091,0.0122,2965.51,1.2,False,2025-05-25,Tuesday,30,True,5
EML0828,CRE0405,Product Launch,Language Learning,9723,9395,0.305,0.032,0.0016,0.011,2913.32,3.07,False,2026-01-01,Thursday,65,True,4
EML0829,CRE0537,New Content Alert,Travel & Adventure,1209,1172,0.432,0.059,0.0063,0.005,0.0,0.0,False,2025-10-03,Friday,60,True,2
EML0830,CRE0510,Re-engagement,Technology & Software,4681,4537,0.213,0.027,0.0021,0.0131,0.0,0.0,True,2026-01-22,Thursday,43,True,2
EML0831,CRE0505,Weekly Newsletter,Travel & Adventure,5442,5079,0.278,0.042,0.0022,0.0038,0.0,0.0,True,2026-03-17,Friday,32,False,5
EML0832,CRE0094,Weekly Newsletter,Photography & Videography,2916,2875,0.364,0.095,0.0084,0.0014,0.0,0.0,True,2026-02-20,Monday,34,True,5
EML0833,CRE0003,Abandoned Cart Recovery,Food & Cooking,14639,14000,0.476,0.124,0.0143,0.0132,57891.51,6.7,False,2025-12-25,Friday,44,True,1
EML0834,CRE0481,Promotional Offer,Finance & Investing,13563,13559,0.282,0.097,0.0049,0.0014,16509.6,4.45,True,2025-12-24,Monday,51,False,5
EML0835,CRE0393,Re-engagement,Parenting & Family,9948,9511,0.227,0.038,0.0048,0.006,0.0,0.0,True,2025-04-17,Wednesday,60,False,2
EML0836,CRE0584,Product Launch,Personal Development,6528,6110,0.361,0.053,0.0039,0.006,8343.33,6.68,False,2025-10-04,Thursday,73,False,3
EML0837,CRE0185,Product Launch,Sustainable Living,5992,5801,0.318,0.086,0.0141,0.0133,1130.7,0.69,False,2026-03-09,Tuesday,66,False,2
EML0838,CRE0254,Abandoned Cart Recovery,Beauty & Fashion,2562,2369,0.452,0.149,0.0076,0.0087,15943.21,9.24,True,2025-03-20,Tuesday,37,True,4
EML0839,CRE0406,Product Launch,Parenting & Family,3540,3531,0.31,0.078,0.0097,0.0144,9167.46,10.71,False,2025-12-12,Wednesday,70,False,2
EML0840,CRE0514,Product Launch,Pet Care,9443,8980,0.443,0.046,0.0043,0.0069,19242.95,10.0,False,2025-03-25,Friday,73,True,2
EML0841,CRE0066,Promotional Offer,Home Decor & Interior Design,523,494,0.255,0.082,0.0151,0.0032,971.11,8.88,True,2025-10-14,Monday,40,False,4
EML0842,CRE0342,New Content Alert,Business & Entrepreneurship,7472,7198,0.307,0.035,0.0048,0.0063,0.0,0.0,True,2025-04-17,Tuesday,64,True,5
EML0843,CRE0159,Abandoned Cart Recovery,Comedy & Entertainment,14471,14075,0.504,0.175,0.0272,0.0077,48628.64,3.81,False,2025-06-12,Tuesday,52,False,4
EML0844,CRE0129,Re-engagement,Food & Cooking,3184,3065,0.16,0.032,0.0051,0.006,0.0,0.0,False,2025-06-21,Monday,31,True,3
EML0845,CRE0501,New Content Alert,Technology & Software,5074,4905,0.353,0.112,0.013,0.0053,0.0,0.0,True,2025-06-04,Tuesday,46,False,2
EML0846,CRE0017,Product Launch,Comedy & Entertainment,3743,3609,0.373,0.057,0.0096,0.0114,7225.86,9.08,False,2026-02-06,Monday,39,True,5
EML0847,CRE0259,Promotional Offer,Business & Entrepreneurship,9296,9197,0.213,0.054,0.0088,0.011,7559.43,7.07,True,2025-09-24,Thursday,56,False,1
EML0848,CRE0155,Re-engagement,Technology & Software,8799,8727,0.152,0.047,0.0072,0.0046,0.0,0.0,False,2025-06-08,Thursday,53,False,3
EML0849,CRE0573,Re-engagement,Comedy & Entertainment,1541,1459,0.16,0.041,0.0032,0.0033,0.0,0.0,True,2026-01-18,Monday,40,True,4
EML0850,CRE0030,Promotional Offer,Technology & Software,2364,2279,0.189,0.039,0.0023,0.0012,236.98,1.36,True,2025-11-19,Wednesday,35,False,1
EML0851,CRE0199,New Content Alert,Music & Audio Production,5897,5642,0.303,0.062,0.0085,0.003,0.0,0.0,False,2026-02-22,Monday,48,False,4
EML0852,CRE0239,Product Launch,Language Learning,9490,9311,0.431,0.108,0.0086,0.005,39182.38,8.87,False,2025-06-15,Wednesday,62,False,1
EML0853,CRE0117,New Content Alert,Finance & Investing,8329,7881,0.373,0.119,0.0131,0.0057,0.0,0.0,True,2026-01-19,Friday,36,True,3
EML0854,CRE0274,Promotional Offer,Business & Entrepreneurship,3331,3112,0.239,0.042,0.0032,0.0126,2253.63,6.74,False,2025-06-22,Thursday,63,True,5
EML0855,CRE0030,Weekly Newsletter,Parenting & Family,8869,8742,0.264,0.057,0.0108,0.0017,0.0,0.0,True,2025-04-20,Monday,36,False,3
EML0856,CRE0489,Weekly Newsletter,Finance & Investing,13132,12334,0.212,0.038,0.0038,0.0032,0.0,0.0,False,2025-08-07,Wednesday,72,False,3
EML0857,CRE0250,New Content Alert,Personal Development,14891,13962,0.285,0.035,0.0065,0.0049,0.0,0.0,True,2025-05-16,Thursday,62,True,4
EML0858,CRE0585,Product Launch,Comedy & Entertainment,3831,3656,0.479,0.099,0.0135,0.0115,15678.11,8.63,True,2026-02-13,Tuesday,73,True,2
EML0859,CRE0033,Weekly Newsletter,Travel & Adventure,825,760,0.309,0.083,0.0081,0.0089,0.0,0.0,False,2026-02-12,Tuesday,58,True,3
EML0860,CRE0069,Weekly Newsletter,Finance & Investing,12849,12250,0.326,0.08,0.0097,0.009,0.0,0.0,True,2025-06-24,Monday,45,False,5
EML0861,CRE0030,Abandoned Cart Recovery,Science & Space,10009,9265,0.343,0.035,0.0053,0.0037,6116.04,5.09,True,2025-07-25,Wednesday,61,True,5
EML0862,CRE0519,New Content Alert,Education & Online Courses,12483,11934,0.249,0.082,0.0063,0.0091,0.0,0.0,True,2025-05-05,Thursday,58,True,3
